corpus,drama,figure_surface,figure_id,Gender,Age
qd,tbf2.0,PLUMKETT,plumkett,,
qd,tbf2.0,ERSTE MAGD,erste_magd,,
qd,tbf2.0,PÄCHTER UND PÄCHTERINNEN,pächter_und_pächterinnen,,
qd,tbf2.0,KNECHTE,knechte,,
qd,tbf2.0,PÄCHTER,pächter,,
qd,tbf2.0,DRITTE MAGD,dritte_magd,,
qd,tbf2.0,ZWEITE MAGD,zweite_magd,,
qd,tbf2.0,ALLE MÄGDE,weitere_mägde,,
qd,tbf2.0,RICHTER,richter,,
qd,tbf2.0,LADY,lady,,
qd,tbf2.0,EINE PÄCHTERIN,eine_pächterin,,
qd,tbf2.0,ERSTER DIENER,erster_diener,,
qd,tbf2.0,DRITTER DIENER,dritter_diener,,
qd,tbf2.0,LYONEL,lyonel,,
qd,tbf2.0,MÄNNER,männer,,
qd,tbf2.0,VIER MÄGDE,vier_mägde,,
qd,tbf2.0,DIENERINNEN,dienerinnen,,
qd,tbf2.0,SIR TRISTAN,tristan,,
qd,tbf2.0,NANCY,nancy,,
qd,tbf2.0,EIN PÄCHTER,ein_pächter,,
qd,tbf2.0,VOLK,volk,,
qd,tbf2.0,JÄGERINNEN,jägerinnen,,
qd,tbf2.0,HOFGESELLSCHAFT,hofgesellschaft,,
qd,tbf2.0,DAS GESINDE,das_gesinde,,
qd,tbf2.0,ZWEITER DIENER,zweiter_diener,,
