corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,q4j5.0,710,33611,0,724,4728,0
qd,q4j5.0,710,33611,0,4742,8869,0
qd,q4j5.0,710,33611,0,8882,10844,0
qd,q4j5.0,710,33611,0,10857,18103,0
qd,q4j5.0,710,33611,0,18117,19423,0
qd,q4j5.0,710,33611,0,19436,22674,0
qd,q4j5.0,710,33611,0,22687,24352,0
qd,q4j5.0,710,33611,0,24366,25820,0
qd,q4j5.0,710,33611,0,25834,27508,0
qd,q4j5.0,710,33611,0,27522,29136,0
qd,q4j5.0,710,33611,0,29149,31648,0
qd,q4j5.0,710,33611,0,31661,33611,0
qd,q4j5.0,33626,64644,0,33640,35463,0
qd,q4j5.0,33626,64644,0,35476,37506,0
qd,q4j5.0,33626,64644,0,37520,51539,0
qd,q4j5.0,33626,64644,0,51552,52945,0
qd,q4j5.0,33626,64644,0,52959,62341,0
qd,q4j5.0,33626,64644,0,62355,64644,0
qd,q4j5.0,64659,90058,0,64673,68828,0
qd,q4j5.0,64659,90058,0,68841,72199,0
qd,q4j5.0,64659,90058,0,72213,74687,0
qd,q4j5.0,64659,90058,0,74701,75805,0
qd,q4j5.0,64659,90058,0,75818,78704,0
qd,q4j5.0,64659,90058,0,78718,80765,0
qd,q4j5.0,64659,90058,0,80778,84368,0
qd,q4j5.0,64659,90058,0,84381,86020,0
qd,q4j5.0,64659,90058,0,86033,89067,0
qd,q4j5.0,64659,90058,0,89080,90058,0
qd,q4j5.0,90073,117740,0,90087,92382,0
qd,q4j5.0,90073,117740,0,92395,94506,0
qd,q4j5.0,90073,117740,0,94519,96117,0
qd,q4j5.0,90073,117740,0,96130,97594,0
qd,q4j5.0,90073,117740,0,97608,99270,0
qd,q4j5.0,90073,117740,0,99283,101565,0
qd,q4j5.0,90073,117740,0,101579,102557,0
qd,q4j5.0,90073,117740,0,102570,103754,0
qd,q4j5.0,90073,117740,0,103767,115601,0
qd,q4j5.0,90073,117740,0,115614,117740,0
qd,q4j5.0,117755,139784,0,117769,120368,0
qd,q4j5.0,117755,139784,0,120381,121294,0
qd,q4j5.0,117755,139784,0,121307,122709,0
qd,q4j5.0,117755,139784,0,122722,125215,0
qd,q4j5.0,117755,139784,0,125228,128430,0
qd,q4j5.0,117755,139784,0,128443,130285,0
qd,q4j5.0,117755,139784,0,130298,132415,0
qd,q4j5.0,117755,139784,0,132428,133847,0
qd,q4j5.0,117755,139784,0,133860,136579,0
qd,q4j5.0,117755,139784,0,136593,137177,0
qd,q4j5.0,117755,139784,0,137191,139784,0
