corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,nmfn.0,4930,66539,0,4944,33291,0
qd,nmfn.0,4930,66539,0,33305,39509,0
qd,nmfn.0,4930,66539,0,39522,54181,0
qd,nmfn.0,4930,66539,0,54194,66539,0
qd,nmfn.0,66555,100999,0,66569,71546,0
qd,nmfn.0,66555,100999,0,71560,75660,0
qd,nmfn.0,66555,100999,0,75673,78340,0
qd,nmfn.0,66555,100999,0,78354,93427,0
qd,nmfn.0,66555,100999,0,93440,100999,0
qd,nmfn.0,101015,140551,0,101029,120228,0
qd,nmfn.0,101015,140551,0,120241,122901,0
qd,nmfn.0,101015,140551,0,122915,140551,0
qd,nmfn.0,140567,194200,0,140581,147005,0
qd,nmfn.0,140567,194200,0,147018,151376,0
qd,nmfn.0,140567,194200,0,151389,154833,0
qd,nmfn.0,140567,194200,0,154847,166765,0
qd,nmfn.0,140567,194200,0,166778,179871,0
qd,nmfn.0,140567,194200,0,179885,194200,0
qd,nmfn.0,194216,259833,0,194230,207442,0
qd,nmfn.0,194216,259833,0,207455,221105,0
qd,nmfn.0,194216,259833,0,221118,229187,0
qd,nmfn.0,194216,259833,0,229200,238982,0
qd,nmfn.0,194216,259833,0,238995,250794,0
qd,nmfn.0,194216,259833,0,250808,254380,0
qd,nmfn.0,194216,259833,0,254394,259833,0
