corpus,drama,figure_surface,figure_id,Gender,Age
qd,sc8q.0,EURIDICE,euridice,,
qd,sc8q.0,PLUTO,pluto,,
qd,sc8q.0,DANAIDEN,danaiden,,
qd,sc8q.0,SISIPHUS,sisiphus,,
qd,sc8q.0,TANTALUS,tantalus,,
qd,sc8q.0,MINERVA,minerva,,
qd,sc8q.0,ORPHEUS,orpheus,,
qd,sc8q.0,MERKUR,merkur,,
qd,sc8q.0,PROSERPINA,proserpina,,
qd,sc8q.0,APOLLO,apollo,,
qd,sc8q.0,VENUS,venus,,
qd,sc8q.0,PROMETHEUS,prometheus,,
qd,sc8q.0,DIE DREY FURIEN,die_drey_furien,,
qd,sc8q.0,MARS,mars,,
qd,sc8q.0,GANYMED,ganymed,,
qd,sc8q.0,CHOR DER VERDAMMTEN,chor_der_verdammten,,
qd,sc8q.0,VULKAN,vulkan,,
qd,sc8q.0,CHOR,chor,,
qd,sc8q.0,CERBERUS,cerberus,,
qd,sc8q.0,JUNO,juno,,
qd,sc8q.0,JUPITER,jupiter,,
qd,sc8q.0,AMOR,amor,,
