corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,strx.0,sturm,29,
qd,strx.0,lisette,33,
qd,strx.0,robert,25,
qd,strx.0,nanette,21,
qd,strx.0,glück,28,
qd,strx.0,edmund,24,
qd,strx.0,frau_von_nachtschatten,35,
qd,strx.0,nadl,3,
qd,strx.0,jakob,37,
qd,strx.0,susanne,2,
qd,strx.0,schmerz,27,
qd,strx.0,doktor_krims_doktor_krams,1,
qd,strx.0,babette,5,
qd,strx.0,margareth,7,
qd,strx.0,theres,8,
qd,strx.0,leist,4,
qd,strx.0,braus,12,
qd,strx.0,trüb,9,
qd,strx.0,fad,11,
qd,strx.0,walburga,14,
qd,strx.0,brigitte,20,
qd,strx.0,frau_von_korbheim,32,
qd,strx.0,felix,23,
qd,strx.0,hutzibutz,17,
qd,strx.0,finster,36,
qd,strx.0,schlankel,18,
qd,strx.0,gertraud,6,
qd,strx.0,irene,16,
qd,strx.0,roh,31,
qd,strx.0,cyprian,0,
qd,strx.0,marie,13,
qd,strx.0,agnes,15,
qd,strx.0,chor,26,
qd,strx.0,schlaf,30,
qd,strx.0,froh,10,
qd,strx.0,sepherl,34,
qd,strx.0,isabella,19,
qd,strx.0,guido,22,
