corpus,drama,figure_surface,figure_id,Gender,Age
qd,vrdc.0,EILER,eiler,,
qd,vrdc.0,MADAME VOGELSANG,madame_vogelsang,,
qd,vrdc.0,MADAME PFEIL,madame_pfeil,,
qd,vrdc.0,MADAME HERZ,madame_herz,,
qd,vrdc.0,MADEMOISELLE SILBERKLANG,mademoiselle_silberklang,,
qd,vrdc.0,PUF,puf,,
qd,vrdc.0,FRANK,frank,,
qd,vrdc.0,HERZ,herz,,
qd,vrdc.0,MONSIEUR VOGELSANG,monsieur_vogelsang,,
qd,vrdc.0,MADAME KRONE,madame_krone,,
