corpus,drama,figure_surface,figure_id,Gender,Age
qd,jn5z.0,MARTIN,martin,,
qd,jn5z.0,HEDWIG,hedwig,,
qd,jn5z.0,BARBARA,barbara,,
qd,jn5z.0,JOSEPHA,josepha,,
qd,jn5z.0,MOSTINGER,mostinger,,
qd,jn5z.0,KATSCHER,katscher,,
qd,jn5z.0,STOLZENTHALER,stolzenthaler,,
qd,jn5z.0,JOHANN,johann,,
qd,jn5z.0,BELLER,beller,,
qd,jn5z.0,MICHEL,michel,,
qd,jn5z.0,BERGER,berger,,
qd,jn5z.0,SCHALANTER,schalanter,,
qd,jn5z.0,STÖTZL,stötzl,,
qd,jn5z.0,ATZWANGER,atzwanger,,
qd,jn5z.0,ANNA,anna,,
qd,jn5z.0,SCHÖN,schön,,
qd,jn5z.0,RESI,resi,,
qd,jn5z.0,STILLE,stille,,
qd,jn5z.0,HUTTERER,hutterer,,
qd,jn5z.0,FREY,frey,,
qd,jn5z.0,EDUARD,eduard,,
qd,jn5z.0,SEDLBERGER,sedlberger,,
qd,jn5z.0,STÖBER,stöber,,
qd,jn5z.0,KRAFT,kraft,,
qd,jn5z.0,SEEBURGER,seeburger,,
qd,jn5z.0,MINNA,minna,,
qd,jn5z.0,WERNER,werner,,
qd,jn5z.0,SIDONIE,sidonie,,
qd,jn5z.0,HÖLLER,höller,,
qd,jn5z.0,TOMERL,tomerl,,
