corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,msdg.0,112,40448,0,112,2174,0
qd,msdg.0,112,40448,0,2187,5327,0
qd,msdg.0,112,40448,0,5340,9231,0
qd,msdg.0,112,40448,0,9244,10880,0
qd,msdg.0,112,40448,0,10893,24277,0
qd,msdg.0,112,40448,0,24290,30072,0
qd,msdg.0,112,40448,0,30085,40448,0
