corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,vnd5.0,554,25052,0,575,15791,0
qd,vnd5.0,554,25052,0,15805,25052,0
qd,vnd5.0,25070,48661,0,25092,38055,0
qd,vnd5.0,25070,48661,0,38069,48661,0
qd,vnd5.0,48678,67833,0,48700,57681,0
qd,vnd5.0,48678,67833,0,57695,67833,0
qd,vnd5.0,67850,95999,0,67872,87512,0
qd,vnd5.0,67850,95999,0,87526,95999,0
qd,vnd5.0,96016,143852,0,96016,143852,0
