corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,qxh9.0,fawu_tschang,2,
qd,qxh9.0,zwei_kulis,11,
qd,qxh9.0,zeremonienmeister,21,
qd,qxh9.0,dritter_soldat,16,
qd,qxh9.0,pao,3,
qd,qxh9.0,vierter_soldat,17,
qd,qxh9.0,tschao,5,
qd,qxh9.0,tschang_ling,7,
qd,qxh9.0,frau_ma,6,
qd,qxh9.0,haitang,1,
qd,qxh9.0,ma,4,
qd,qxh9.0,erster_soldat,14,
qd,qxh9.0,hebamme,10,
qd,qxh9.0,dichter,20,
qd,qxh9.0,diener,12,
qd,qxh9.0,zweiter_soldat,15,
qd,qxh9.0,kaiser,19,
qd,qxh9.0,kurier,13,
qd,qxh9.0,ein_polizist,8,
qd,qxh9.0,wirt,18,
qd,qxh9.0,tschu,9,
qd,qxh9.0,tong,0,
