corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,vncw.0,784,42547,0,805,9268,0
qd,vncw.0,784,42547,0,9282,22095,0
qd,vncw.0,784,42547,0,22109,28621,0
qd,vncw.0,784,42547,0,28635,33298,0
qd,vncw.0,784,42547,0,33312,42547,0
qd,vncw.0,42564,79565,0,42586,48482,0
qd,vncw.0,42564,79565,0,48496,79565,0
qd,vncw.0,79582,126301,0,79604,89136,0
qd,vncw.0,79582,126301,0,89151,110453,0
qd,vncw.0,79582,126301,0,110467,115277,0
qd,vncw.0,79582,126301,0,115291,126301,0
qd,vncw.0,126318,159388,0,126340,128738,0
qd,vncw.0,126318,159388,0,128752,130456,0
qd,vncw.0,126318,159388,0,130471,134225,0
qd,vncw.0,126318,159388,0,134239,137586,0
qd,vncw.0,126318,159388,0,137600,147943,0
qd,vncw.0,126318,159388,0,147957,149822,0
qd,vncw.0,126318,159388,0,149836,159388,0
qd,vncw.0,159405,196756,0,159427,175301,0
qd,vncw.0,159405,196756,0,175315,196756,0
