corpus,drama,figure_surface,figure_id,Gender,Age
qd,rhjs.0,MALER,maler,,
qd,rhjs.0,DIE MARQUISIN CHATEAUNEUF,die_marquisin_chateauneuf,,
qd,rhjs.0,NINON,ninon,,
qd,rhjs.0,RIPARO,riparo,,
qd,rhjs.0,BEDIENTER,ein_bedienter_aus_dem_hause,,
qd,rhjs.0,ALVAREZ,alvarez,,
qd,rhjs.0,SERAPHINE,seraphine,,
qd,rhjs.0,DON PRADO,prado,,
qd,rhjs.0,VILLIERS,villiers,,
qd,rhjs.0,ARIST,arist,,
qd,rhjs.0,STREPHON,strephon,,
qd,rhjs.0,DORANTINO,dorantino,,
qd,rhjs.0,GRAMMONT,grammont,,
qd,rhjs.0,STROMBOLO,strombolo,,
qd,rhjs.0,MEZZOTINTO,mezzotinto,,
qd,rhjs.0,DORIA,doria,,
qd,rhjs.0,LA FARE,la_fare,,
