corpus,drama,figure_surface,figure_id,Gender,Age
qd,ssrb.0,BIÖRNELAND,biörneland,,
qd,ssrb.0,YNGURD,yngurds,,
qd,ssrb.0,EIN KNAPPE,ein_knappe,,
qd,ssrb.0,ANDERE STIMMEN,andere_stimmen,,
qd,ssrb.0,ERICHSON,erichson,,
qd,ssrb.0,JARL,jarl,,
qd,ssrb.0,EINE ANDERE STIMME,eine_andere_stimme,,
qd,ssrb.0,IRMA,irma,,
qd,ssrb.0,NÖS,nös,,
qd,ssrb.0,GYLDENBROG,gyldenbrog,,
qd,ssrb.0,NOCH ANDERE,noch_andere,,
qd,ssrb.0,EINE STIMME,eine_stimme,,
qd,ssrb.0,EINER AUS DEM GEFOLGE,einer_aus_dem_gefolge,,
qd,ssrb.0,OSKAR,oskar,,
qd,ssrb.0,ALLGEMEINER RUF,allgemeiner_ruf,,
qd,ssrb.0,"DIE FLÜCHTLINGE,",mehrere_flüchtlinge,,
qd,ssrb.0,DER TRABANT,der_trabant_1.1,,
qd,ssrb.0,OURDAL,ourdal,,
qd,ssrb.0,ALF,alf,,
qd,ssrb.0,TRABANT,trabant_5.7,,
qd,ssrb.0,STIMMEN,stimmen,,
qd,ssrb.0,ASLA,asla,,
qd,ssrb.0,BRUNHILDE,brunhilde,,
qd,ssrb.0,DROLL,droll,,
qd,ssrb.0,EIN KNAPP,ein_knapp,,
qd,ssrb.0,KNAUT,knaut,,
qd,ssrb.0,DER KRIEGER,der_krieger,,
qd,ssrb.0,DER RITTER,ritter,,
qd,ssrb.0,DER KNAPP,der_knapp,,
qd,ssrb.0,MARDUFF,marduff,,
qd,ssrb.0,DER OSTLÄNDER,der_ostländer,,
qd,ssrb.0,EGRÖSUND,egrösund,,
qd,ssrb.0,BIÖRNELANDS HEERHAUFE,biörnelands_heerhaufe,,
qd,ssrb.0,KURL,kurl,,
qd,ssrb.0,DAS VOLK,das_volk,,
