corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,wzp9.0,Die Meistersinger von Nürnberg,de,"Wagner, Richard",118594117,,,1861,0,0,0
