corpus,drama,figure_surface,figure_id,Gender,Age
qd,r10b.0,DIE FRAU,die_frau,,
qd,r10b.0,PRINZESSIN NATALIE,prinzessin_natalie,,
qd,r10b.0,FELDMARSCHALL,feldmarschall,,
qd,r10b.0,ZWEITER OFFIZIER,zweiter_offizier,,
qd,r10b.0,DER BAUER,der_bauer,,
qd,r10b.0,GRAF SPARREN,graf_sparren,,
qd,r10b.0,DIE HOFDAMEN,die_hofdamen,,
qd,r10b.0,DER HEIDUCK,der_heiduck,,
qd,r10b.0,ZWEITER HEIDUCK,zweiter_heiduck,,
qd,r10b.0,STRANZ,stranz,,
qd,r10b.0,ERSTER OFFIZIER,der_offizier,,
qd,r10b.0,EIN REITKNECHT,ein_reitknecht,,
qd,r10b.0,HOHENZOLLERN,hohenzollern,,
qd,r10b.0,REUTER,reuter,,
qd,r10b.0,KURFÜRSTIN,kurfürstin,,
qd,r10b.0,LÄUFER,läufer,,
qd,r10b.0,GRAF TRUCHSS,truchss,,
qd,r10b.0,MÖRNER,mörner,,
qd,r10b.0,GRAF REUSS,graf_reuss,,
qd,r10b.0,EIN HOFKAVALIER,ein_hofkavalier,,
qd,r10b.0,OBRIST KOTTWITZ,kottwitz,,
qd,r10b.0,ERSTER BEDIENTER,erster_bedienter,,
qd,r10b.0,DER PRINZ VON HOMBURG,der_prinz_von_homburg,,
qd,r10b.0,WACHTMEISTER,wachtmeister,,
qd,r10b.0,ERSTER HEIDUCK,erster_heiduck,,
qd,r10b.0,DER KURFÜRST,der_kurfürst,,
qd,r10b.0,OBERST HENNINGS,oberst_hennings,,
qd,r10b.0,HOFKAVALIER,hofkavalier,,
qd,r10b.0,ERSTE HOFDAME,erste_hofdame,,
qd,r10b.0,OFFIZIER,mehrere_offiziere,,
qd,r10b.0,PAGE,page,,
qd,r10b.0,DRITTER OFFIZIER,dritter_offizier,,
qd,r10b.0,GOLZ,rittmeister_von_der_golz,,
