corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,jn6k.0,371,39750,0,385,718,0
qd,jn6k.0,371,39750,0,731,1900,0
qd,jn6k.0,371,39750,0,1913,5185,0
qd,jn6k.0,371,39750,0,5199,9557,0
qd,jn6k.0,371,39750,0,9570,11748,0
qd,jn6k.0,371,39750,0,11762,13933,0
qd,jn6k.0,371,39750,0,13946,14647,0
qd,jn6k.0,371,39750,0,14661,24816,0
qd,jn6k.0,371,39750,0,24829,26269,0
qd,jn6k.0,371,39750,0,26280,36356,0
qd,jn6k.0,371,39750,0,36369,39750,0
qd,jn6k.0,39766,83622,0,39780,42941,0
qd,jn6k.0,39766,83622,0,42954,43822,0
qd,jn6k.0,39766,83622,0,43835,45342,0
qd,jn6k.0,39766,83622,0,45355,59741,0
qd,jn6k.0,39766,83622,0,59754,61245,0
qd,jn6k.0,39766,83622,0,61258,65109,0
qd,jn6k.0,39766,83622,0,65122,65820,0
qd,jn6k.0,39766,83622,0,65834,66778,0
qd,jn6k.0,39766,83622,0,66792,68373,0
qd,jn6k.0,39766,83622,0,68387,72056,0
qd,jn6k.0,39766,83622,0,72069,74399,0
qd,jn6k.0,39766,83622,0,74412,74920,0
qd,jn6k.0,39766,83622,0,74934,76041,0
qd,jn6k.0,39766,83622,0,76056,77276,0
qd,jn6k.0,39766,83622,0,77289,81924,0
qd,jn6k.0,39766,83622,0,81937,83622,0
qd,jn6k.0,83637,101216,0,83651,85835,0
qd,jn6k.0,83637,101216,0,85849,86747,0
qd,jn6k.0,83637,101216,0,86761,90911,0
qd,jn6k.0,83637,101216,0,90925,91995,0
qd,jn6k.0,83637,101216,0,92008,92568,0
qd,jn6k.0,83637,101216,0,92582,99377,0
qd,jn6k.0,83637,101216,0,99390,101216,0
