corpus,drama,figure_surface,figure_id,Gender,Age
qd,nkdt.0,CHOR,chor,,
qd,nkdt.0,BÄRBCHEN,bärbchen,,
qd,nkdt.0,LUKAS,lukas,,
qd,nkdt.0,EIN ÄLTERER BAUER,ein_älterer_bauer,,
qd,nkdt.0,MICHEL,michel,,
qd,nkdt.0,DER OBRISTE,der_obriste,,
qd,nkdt.0,EVE,eve,,
qd,nkdt.0,JEREMIS,jeremis,,
qd,nkdt.0,NATHAN,nathan,,
qd,nkdt.0,FIKFAK,fikfak,,
qd,nkdt.0,PAUL,paul,,
qd,nkdt.0,DORCHEN,dorchen,,
qd,nkdt.0,JOBST,jobst,,
qd,nkdt.0,DER LIEUTENANT,der_lieutenant,,
qd,nkdt.0,SUSCHEN,suschen,,
qd,nkdt.0,GREIF,greif,,
qd,nkdt.0,DIE BAUERN,die_bauern,,
qd,nkdt.0,LENE,lene,,
qd,nkdt.0,TOBIS,tobis,,
qd,nkdt.0,SOLDATEN,soldaten,,
