corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,tz9d.0,isabeau,21,
qd,tz9d.0,fünfter,27,
qd,tz9d.0,soldat_2.5,28,
qd,tz9d.0,thibaut,0,
qd,tz9d.0,vierter,26,
qd,tz9d.0,schwarzer_ritter,35,
qd,tz9d.0,talbot,18,
qd,tz9d.0,johanna,6,
qd,tz9d.0,dunois,7,
qd,tz9d.0,la_hire,13,
qd,tz9d.0,chatillon,32,
qd,tz9d.0,köhlerweib,40,
qd,tz9d.0,lionel,19,
qd,tz9d.0,hauptmann,45,
qd,tz9d.0,agnes,33,
qd,tz9d.0,zweiter,24,
qd,tz9d.0,margot,3,
qd,tz9d.0,ritter,31,
qd,tz9d.0,herold,17,
qd,tz9d.0,anführer_der_soldaten,43,
qd,tz9d.0,köhlerbub,41,
qd,tz9d.0,köhler,39,
qd,tz9d.0,etienne,36,
qd,tz9d.0,claude_marie,2,
qd,tz9d.0,montgomery,30,
qd,tz9d.0,raoul,15,
qd,tz9d.0,schildwache,22,
qd,tz9d.0,bertrand,5,
qd,tz9d.0,burgund,20,
qd,tz9d.0,edelknecht,10,
qd,tz9d.0,edelmann,44,
qd,tz9d.0,erzbischof,14,
qd,tz9d.0,sorel,12,
qd,tz9d.0,viele_stimmen,16,
qd,tz9d.0,soldaten,42,
qd,tz9d.0,louison,1,
qd,tz9d.0,fastolf,34,
qd,tz9d.0,soldat_5.11,29,
qd,tz9d.0,mehrere_stimmen,38,
qd,tz9d.0,du_chatel,8,
qd,tz9d.0,volk,37,
qd,tz9d.0,erster,23,
qd,tz9d.0,dritter,25,
qd,tz9d.0,raimond,4,
qd,tz9d.0,karl,9,
qd,tz9d.0,ratsherr,11,
