corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,x4gj.0,Atreus und Thyest,de,"Weiße, Christian Felix",118630563,,,1766,1766,1766,0
