corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,nmg5.0,Herzog Theodor von Gothland,de,"Grabbe, Christian Dietrich",118541102,,,1822,1827,1892,0
