corpus,drama,figure_surface,figure_id,Gender,Age
qd,v3mx.0,SORGER,sorger,,
qd,v3mx.0,RENNER,renner,,
qd,v3mx.0,LIESCHEN,lieschen,,
qd,v3mx.0,GOLDSCHMIDTSJUNGE,goldschmidtsjunge,,
qd,v3mx.0,TABLETKRÄMER,tabletkrämer,,
qd,v3mx.0,SYLVESTERINN,sylvesterinn,,
qd,v3mx.0,LACKEY,lackey,,
qd,v3mx.0,STROM,strom,,
qd,v3mx.0,FRIEDRICH,friedrich,,
qd,v3mx.0,FIEKCHEN,fiekchen,,
qd,v3mx.0,SYLVESTER,sylvester,,
qd,v3mx.0,CATHRINE,cathrine,,
qd,v3mx.0,RICHARDINN,richardinn,,
qd,v3mx.0,FORTUNAT,fortunat,,
qd,v3mx.0,MATERIALISTENJUNGE,materialistenjunge,,
