corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,sttf.0,717,26142,0,731,10180,0
qd,sttf.0,717,26142,0,10195,10505,0
qd,sttf.0,717,26142,0,10518,17754,0
qd,sttf.0,717,26142,0,17767,21853,0
qd,sttf.0,717,26142,0,21866,26142,0
qd,sttf.0,26158,56129,0,26172,29500,0
qd,sttf.0,26158,56129,0,29515,29764,0
qd,sttf.0,26158,56129,0,29777,35118,0
qd,sttf.0,26158,56129,0,35132,36887,0
qd,sttf.0,26158,56129,0,36900,37102,0
qd,sttf.0,26158,56129,0,37116,41981,0
qd,sttf.0,26158,56129,0,41994,42244,0
qd,sttf.0,26158,56129,0,42258,44195,0
qd,sttf.0,26158,56129,0,44209,47198,0
qd,sttf.0,26158,56129,0,47211,49944,0
qd,sttf.0,26158,56129,0,49958,53322,0
qd,sttf.0,26158,56129,0,53335,55491,0
qd,sttf.0,26158,56129,0,55504,56129,0
qd,sttf.0,56145,76406,0,56159,61696,0
qd,sttf.0,56145,76406,0,61710,64019,0
qd,sttf.0,56145,76406,0,64033,65486,0
qd,sttf.0,56145,76406,0,65499,66787,0
qd,sttf.0,56145,76406,0,66800,67371,0
qd,sttf.0,56145,76406,0,67384,68153,0
qd,sttf.0,56145,76406,0,68166,68898,0
qd,sttf.0,56145,76406,0,68911,70512,0
qd,sttf.0,56145,76406,0,70526,71029,0
qd,sttf.0,56145,76406,0,71043,74786,0
qd,sttf.0,56145,76406,0,74799,76406,0
qd,sttf.0,76421,100802,0,76435,79597,0
qd,sttf.0,76421,100802,0,79610,80639,0
qd,sttf.0,76421,100802,0,80652,83279,0
qd,sttf.0,76421,100802,0,83293,83651,0
qd,sttf.0,76421,100802,0,83665,85150,0
qd,sttf.0,76421,100802,0,85163,86059,0
qd,sttf.0,76421,100802,0,86072,87503,0
qd,sttf.0,76421,100802,0,87516,90235,0
qd,sttf.0,76421,100802,0,90249,91354,0
qd,sttf.0,76421,100802,0,91367,92015,0
qd,sttf.0,76421,100802,0,92029,93058,0
qd,sttf.0,76421,100802,0,93071,95919,0
qd,sttf.0,76421,100802,0,95932,96354,0
qd,sttf.0,76421,100802,0,96367,99785,0
qd,sttf.0,76421,100802,0,99799,100017,0
qd,sttf.0,76421,100802,0,100031,100802,0
qd,sttf.0,100817,125418,0,100831,106099,0
qd,sttf.0,100817,125418,0,106112,106940,0
qd,sttf.0,100817,125418,0,106953,107571,0
qd,sttf.0,100817,125418,0,107584,108506,0
qd,sttf.0,100817,125418,0,108519,108983,0
qd,sttf.0,100817,125418,0,108997,111223,0
qd,sttf.0,100817,125418,0,111237,113184,0
qd,sttf.0,100817,125418,0,113197,113703,0
qd,sttf.0,100817,125418,0,113716,117651,0
qd,sttf.0,100817,125418,0,117664,118079,0
qd,sttf.0,100817,125418,0,118094,125418,0
