corpus,drama,figure_surface,figure_id,Gender,Age
qd,kmqb.0,MURAT,murat,,
qd,kmqb.0,THEROIGNE,theroigne,,
qd,kmqb.0,STIMME,eine_stimme,,
qd,kmqb.0,CARNOT,carnot,,
qd,kmqb.0,BIRON,biron,,
qd,kmqb.0,EINE LAUTE STIMME,eine_laute_stimme,,
qd,kmqb.0,ANDRE STIMME,andre_stimme,,
qd,kmqb.0,STIMME,stimme_1.2,,
qd,kmqb.0,REDAKTEUR,redakteur,,
qd,kmqb.0,ROLAND,frau_roland,,
qd,kmqb.0,HENRIOTS STIMME,henriot,,
qd,kmqb.0,MENOU,menou,,
qd,kmqb.0,DANTON,danton,,
qd,kmqb.0,JOSEFINE,josefine,,
qd,kmqb.0,VIELE,stimmen_2.5,,
qd,kmqb.0,DIE DATNE,die_dante,,
qd,kmqb.0,TALLEYRAND,tallevrand,,
qd,kmqb.0,TALMA,talma,,
qd,kmqb.0,STIMMEN,stimmen,,
qd,kmqb.0,RUFE,rufe,,
qd,kmqb.0,BARRA,barra,,
qd,kmqb.0,THEOS,theos,,
qd,kmqb.0,LENCHEN,lenchen,,
qd,kmqb.0,DER BETRUNKENE,der_betrunkene,,
qd,kmqb.0,HOCHE,hoche,,
qd,kmqb.0,JUNOT,junot,,
qd,kmqb.0,MARAT,marat,,
qd,kmqb.0,EIN ANDERER,anderer,,
qd,kmqb.0,DUROC,duroc,,
qd,kmqb.0,EIN DRITTER,ein_dritter,,
qd,kmqb.0,BNAPARTE,bonaparte,,
qd,kmqb.0,TALLIEN,tallien,,
qd,kmqb.0,CONDOREEL,condorcet,,
qd,kmqb.0,SANSKNLOTT,ein_sanskulott,,
qd,kmqb.0,GROSSES GESCHREI,geschrei,,
qd,kmqb.0,ST,st,,
qd,kmqb.0,COLLOT,collot,,
qd,kmqb.0,DIE GÄFTE,die_gäfte,,
qd,kmqb.0,MARIE,marie,,
qd,kmqb.0,EIN ORDONNANZOFFIZIER,ein_ordonnanzoffizier,,
