corpus,drama,figure_surface,figure_id,Gender,Age
qd,s6m2.0,JOARIM,joarim,,
qd,s6m2.0,ÄMILIUS,ämilius,,
qd,s6m2.0,ELIA,elia,,
qd,s6m2.0,LEA,lea,,
qd,s6m2.0,SIMEI,simei,,
qd,s6m2.0,ERSTER VOLKSHAUFE,volkshaufe,,
qd,s6m2.0,VOLK,die_bewaffneten,,
qd,s6m2.0,GESCHREI IM LAGER,geschrei_im_lager,,
qd,s6m2.0,SIMON,simon,,
qd,s6m2.0,GORGIAS,gorgias,,
qd,s6m2.0,RUBEN,ruben,,
qd,s6m2.0,AARON,aaron,,
qd,s6m2.0,JOJAKIM,jojakim,,
qd,s6m2.0,DIE HAUPTLEUTE,die_hauptleute,,
qd,s6m2.0,JOSUA,josua,,
qd,s6m2.0,Gefolge,judas_gefolge,,
qd,s6m2.0,JUDA,juda,,
qd,s6m2.0,USIEL,usiel,,
qd,s6m2.0,MATTATHIAS,mattathias,,
qd,s6m2.0,BOAS,boas,,
qd,s6m2.0,JOHANNES,johannes,,
qd,s6m2.0,AMRI,amri,,
qd,s6m2.0,NATHAN,nathan,,
qd,s6m2.0,MISAEL,misael,,
qd,s6m2.0,NAEMI,naemi,,
qd,s6m2.0,ELEAZAR,eleazar,,
qd,s6m2.0,NIKANOR,nikanor,,
qd,s6m2.0,ISSASCHAR,issaschar,,
qd,s6m2.0,ANTIOCHUS,antiochus,,
qd,s6m2.0,DIE JUNGFRAUEN,die_jungfrauen,,
qd,s6m2.0,GREIS,greis,,
qd,s6m2.0,DAS WEIB,weib,,
qd,s6m2.0,VIELE STIMMEN AUS DEM DRITTEN VOLKSHAUFEN,der_übrige_dritte_volkshaufe,,
qd,s6m2.0,JONATHAN,jonathan,,
qd,s6m2.0,BENJAMIN,benjamin,,
