corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,r0gb.0,stimme,33,
qd,r0gb.0,der_zweite_köhler,17,
qd,r0gb.0,freiburg,12,
qd,r0gb.0,erster_knecht,38,
qd,r0gb.0,ein_nachtwächter,34,
qd,r0gb.0,knechte_des_rheingrafen,43,
qd,r0gb.0,georg,14,
qd,r0gb.0,der_erste_köhler,16,
qd,r0gb.0,eine_stimme,13,
qd,r0gb.0,zweiter_richter,7,
qd,r0gb.0,erste_tante,36,
qd,r0gb.0,wetzlaf,19,
qd,r0gb.0,die_knechte,40,
qd,r0gb.0,der_herold,49,
qd,r0gb.0,pförtner,27,
qd,r0gb.0,wenzel,2,
qd,r0gb.0,gräfin,25,
qd,r0gb.0,die_boten,32,
qd,r0gb.0,rheingraf,28,
qd,r0gb.0,rosalie,22,
qd,r0gb.0,hans,3,
qd,r0gb.0,der_graf_vom_strahl,4,
qd,r0gb.0,eginhardt,31,
qd,r0gb.0,brigitte,23,
qd,r0gb.0,eleonore,44,
qd,r0gb.0,köhlerjunge,20,
qd,r0gb.0,der_kaiser,45,
qd,r0gb.0,der_cherub,41,
qd,r0gb.0,ritter_von_thurneck,35,
qd,r0gb.0,flammberg,11,
qd,r0gb.0,diener,48,
qd,r0gb.0,schauermann,18,
qd,r0gb.0,ein_anderer,39,
qd,r0gb.0,erzbischof,46,
qd,r0gb.0,ein_ritter,47,
qd,r0gb.0,der_bediente,24,
qd,r0gb.0,graf_otto,0,
qd,r0gb.0,gottfried,26,
qd,r0gb.0,volk,42,
qd,r0gb.0,kunigunde,21,
qd,r0gb.0,ein_richter,8,
qd,r0gb.0,käthchen,5,
qd,r0gb.0,erster_richter,6,
qd,r0gb.0,jakob_pech,29,
qd,r0gb.0,gottschalk,10,
qd,r0gb.0,zweite_tante,37,
qd,r0gb.0,eine_andere,15,
qd,r0gb.0,theobald_friedeborn,1,
qd,r0gb.0,friedrich,30,
qd,r0gb.0,die_richter,9,
