corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,x400.0,chor,16,
qd,x400.0,friedreich,11,
qd,x400.0,ithuriel,8,
qd,x400.0,schönheitlieb,0,
qd,x400.0,raufgern,13,
qd,x400.0,spuraus,5,
qd,x400.0,helena,9,
qd,x400.0,sorgenvoll,14,
qd,x400.0,donnerschlag,4,
qd,x400.0,wagner,3,
qd,x400.0,faust,7,
qd,x400.0,waisenplag,15,
qd,x400.0,silbergeitz,12,
qd,x400.0,emilie,6,
qd,x400.0,elisabeth,2,
qd,x400.0,theodor,1,
qd,x400.0,mephistopheles,10,
