corpus,drama,figure_surface,figure_id,Gender,Age
qd,x34j.0,HERR GABOR,herr_gabor,,
qd,x34j.0,REINHOLD,reinhold,,
qd,x34j.0,MORITZ,moritz_stiefel,,
qd,x34j.0,GASTON,gaston,,
qd,x34j.0,FREUND ZIEGENMELKER,freund_ziegenmelker,,
qd,x34j.0,HUNGERGURT,hungergurt,,
qd,x34j.0,MARTHA,martha,,
qd,x34j.0,PASTOR KAHLBAUCH,pastor_kahlbauch,,
qd,x34j.0,DER SCHLOSSERMEISTER,der_schlossermeister,,
qd,x34j.0,ZUNGENSCHLAG,zungenschlag,,
qd,x34j.0,DIETHELM,diethelm,,
qd,x34j.0,KNÜPPELDICK,knüppeldick,,
qd,x34j.0,ROBERT,robert,,
qd,x34j.0,ERNST,ernst,,
qd,x34j.0,FRAU BERGMANN,frau_bergmann,,
qd,x34j.0,HABEBALD,habebald,,
qd,x34j.0,MELCHIOR,melchior,,
qd,x34j.0,ONKEL PROBST,onkel_probst,,
qd,x34j.0,ILSE,ilse,,
qd,x34j.0,RUPRECHT,ruprecht,,
qd,x34j.0,LÄMMERMEIER,lämmermeier,,
qd,x34j.0,RENTIER STIEFEL,rentier_stiefel,,
qd,x34j.0,REKTOR SONNENSTICH,rektor_sonnenstich,,
qd,x34j.0,DR,dr,,
qd,x34j.0,GEORG,georg,,
qd,x34j.0,WENDLA,wendla,,
qd,x34j.0,DER VERMUMMTE HERR,der_vermummte_herr,,
qd,x34j.0,Dr. von Brausepulver,dr_brausepulver,,
qd,x34j.0,FRAU GABOR,frau_gabor,,
qd,x34j.0,FLIEGENTOD,fliegentod,,
qd,x34j.0,INA,ina,,
qd,x34j.0,HÄNSCHEN,hänschen,,
qd,x34j.0,HELMUTH,helmuth,,
qd,x34j.0,THEA,thea,,
qd,x34j.0,OTTO,otto,,
qd,x34j.0,KNOCHENBRUCH,knochenbruch,,
