corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,qd6w.0,455,74676,0,469,4296,0
qd,qd6w.0,455,74676,0,4309,4887,0
qd,qd6w.0,455,74676,0,4900,19524,0
qd,qd6w.0,455,74676,0,19538,20079,0
qd,qd6w.0,455,74676,0,20092,21022,0
qd,qd6w.0,455,74676,0,21035,27699,0
qd,qd6w.0,455,74676,0,27712,31749,0
qd,qd6w.0,455,74676,0,31762,43807,0
qd,qd6w.0,455,74676,0,43820,44085,0
qd,qd6w.0,455,74676,0,44098,46367,0
qd,qd6w.0,455,74676,0,46380,47495,0
qd,qd6w.0,455,74676,0,47508,54623,0
qd,qd6w.0,455,74676,0,54636,58919,0
qd,qd6w.0,455,74676,0,58932,59895,0
qd,qd6w.0,455,74676,0,59908,63170,0
qd,qd6w.0,455,74676,0,63184,68966,0
qd,qd6w.0,455,74676,0,68979,69432,0
qd,qd6w.0,455,74676,0,69446,73346,0
qd,qd6w.0,455,74676,0,73359,73585,0
qd,qd6w.0,455,74676,0,73599,74676,0
qd,qd6w.0,74691,136524,0,74705,85344,0
qd,qd6w.0,74691,136524,0,85358,95078,0
qd,qd6w.0,74691,136524,0,95091,99158,0
qd,qd6w.0,74691,136524,0,99171,99972,0
qd,qd6w.0,74691,136524,0,99986,100820,0
qd,qd6w.0,74691,136524,0,100833,102181,0
qd,qd6w.0,74691,136524,0,102194,102754,0
qd,qd6w.0,74691,136524,0,102768,103289,0
qd,qd6w.0,74691,136524,0,103303,103549,0
qd,qd6w.0,74691,136524,0,103562,114309,0
qd,qd6w.0,74691,136524,0,114322,115422,0
qd,qd6w.0,74691,136524,0,115435,117471,0
qd,qd6w.0,74691,136524,0,117484,124162,0
qd,qd6w.0,74691,136524,0,124176,136524,0
qd,qd6w.0,136539,188258,0,136553,145415,0
qd,qd6w.0,136539,188258,0,145428,147887,0
qd,qd6w.0,136539,188258,0,147901,152101,0
qd,qd6w.0,136539,188258,0,152114,159217,0
qd,qd6w.0,136539,188258,0,159230,160060,0
qd,qd6w.0,136539,188258,0,160073,164806,0
qd,qd6w.0,136539,188258,0,164820,174306,0
qd,qd6w.0,136539,188258,0,174319,174764,0
qd,qd6w.0,136539,188258,0,174778,177265,0
qd,qd6w.0,136539,188258,0,177278,178254,0
qd,qd6w.0,136539,188258,0,178267,181085,0
qd,qd6w.0,136539,188258,0,181098,186734,0
qd,qd6w.0,136539,188258,0,186748,188258,0
