corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,pgp7.0,alfred,0,
qd,pgp7.0,murray,18,
qd,pgp7.0,frank,6,
qd,pgp7.0,melanie,8,
qd,pgp7.0,frosch,25,
qd,pgp7.0,ivan,22,
qd,pgp7.0,minni,11,
qd,pgp7.0,orlofsky,21,
qd,pgp7.0,eisenstein,3,
qd,pgp7.0,blind,4,
qd,pgp7.0,ida,20,
qd,pgp7.0,adele,1,
qd,pgp7.0,die_herren,24,
qd,pgp7.0,chor_der_gäste,7,
qd,pgp7.0,rosalinde,2,
qd,pgp7.0,falke,5,
qd,pgp7.0,natalie,13,
qd,pgp7.0,felicitas,10,
qd,pgp7.0,hermine,12,
qd,pgp7.0,carikoni,19,
qd,pgp7.0,die_damen,23,
qd,pgp7.0,sidi,16,
qd,pgp7.0,chor,14,
qd,pgp7.0,ramusin,17,
qd,pgp7.0,faustine,9,
qd,pgp7.0,ali_bey,15,
