corpus,drama,figure_surface,figure_id,Gender,Age
qd,tz9d.0,ISABEAU,isabeau,,
qd,tz9d.0,FÜNFTER,fünfter,,
qd,tz9d.0,SOLDAT 2.5,soldat_2.5,,
qd,tz9d.0,THIBAUT,thibaut,,
qd,tz9d.0,VIERTER,vierter,,
qd,tz9d.0,SCHWARZER RITTER,schwarzer_ritter,,
qd,tz9d.0,TALBOT,talbot,,
qd,tz9d.0,JOHANNA,johanna,,
qd,tz9d.0,DUNOIS,dunois,,
qd,tz9d.0,LA HIRE,la_hire,,
qd,tz9d.0,CHATILLON,chatillon,,
qd,tz9d.0,KÖHLERWEIB,köhlerweib,,
qd,tz9d.0,LIONEL,lionel,,
qd,tz9d.0,HAUPTMANN,hauptmann,,
qd,tz9d.0,AGNES,agnes,,
qd,tz9d.0,ZWEITER,zweiter,,
qd,tz9d.0,MARGOT,margot,,
qd,tz9d.0,RITTER,ritter,,
qd,tz9d.0,HEROLD,herold,,
qd,tz9d.0,ANFÜHRER DER SOLDATEN,anführer_der_soldaten,,
qd,tz9d.0,KÖHLERBUB,köhlerbub,,
qd,tz9d.0,KÖHLER,köhler,,
qd,tz9d.0,ETIENNE,etienne,,
qd,tz9d.0,CLAUDE MARIE,claude_marie,,
qd,tz9d.0,MONTGOMERY,montgomery,,
qd,tz9d.0,RAOUL,raoul,,
qd,tz9d.0,SCHILDWACHE,schildwache,,
qd,tz9d.0,BERTRAND,bertrand,,
qd,tz9d.0,BURGUND,burgund,,
qd,tz9d.0,EDELKNECHT,edelknecht,,
qd,tz9d.0,EDELMANN,edelmann,,
qd,tz9d.0,ERZBISCHOF,erzbischof,,
qd,tz9d.0,SOREL,sorel,,
qd,tz9d.0,VIELE STIMMEN,viele_stimmen,,
qd,tz9d.0,SOLDATEN,soldaten,,
qd,tz9d.0,LOUISON,louison,,
qd,tz9d.0,FASTOLF,fastolf,,
qd,tz9d.0,SOLDAT 5.11,soldat_5.11,,
qd,tz9d.0,MEHRERE STIMMEN,mehrere_stimmen,,
qd,tz9d.0,DU CHATEL,du_chatel,,
qd,tz9d.0,VOLK,volk,,
qd,tz9d.0,ERSTER,erster,,
qd,tz9d.0,DRITTER,dritter,,
qd,tz9d.0,RAIMOND,raimond,,
qd,tz9d.0,KÖNIG,karl,,
qd,tz9d.0,RATSHERR,ratsherr,,
