corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,m0br.0,308,29659,0,322,8796,0
qd,m0br.0,308,29659,0,8809,9362,0
qd,m0br.0,308,29659,0,9375,14324,0
qd,m0br.0,308,29659,0,14337,20351,0
qd,m0br.0,308,29659,0,20364,23683,0
qd,m0br.0,308,29659,0,23696,26702,0
qd,m0br.0,308,29659,0,26715,29659,0
qd,m0br.0,29674,59006,0,29688,37619,0
qd,m0br.0,29674,59006,0,37632,43664,0
qd,m0br.0,29674,59006,0,43677,47623,0
qd,m0br.0,29674,59006,0,47636,51198,0
qd,m0br.0,29674,59006,0,51211,56627,0
qd,m0br.0,29674,59006,0,56640,59006,0
qd,m0br.0,59021,93329,0,59035,62850,0
qd,m0br.0,59021,93329,0,62863,68866,0
qd,m0br.0,59021,93329,0,68879,75358,0
qd,m0br.0,59021,93329,0,75371,77815,0
qd,m0br.0,59021,93329,0,77828,79017,0
qd,m0br.0,59021,93329,0,79030,82126,0
qd,m0br.0,59021,93329,0,82139,85441,0
qd,m0br.0,59021,93329,0,85454,93329,0
qd,m0br.0,93344,123823,0,93358,97923,0
qd,m0br.0,93344,123823,0,97936,105334,0
qd,m0br.0,93344,123823,0,105347,106501,0
qd,m0br.0,93344,123823,0,106514,117796,0
qd,m0br.0,93344,123823,0,117809,120534,0
qd,m0br.0,93344,123823,0,120547,123823,0
qd,m0br.0,123838,162074,0,123852,132392,0
qd,m0br.0,123838,162074,0,132405,135960,0
qd,m0br.0,123838,162074,0,135973,140560,0
qd,m0br.0,123838,162074,0,140573,147339,0
qd,m0br.0,123838,162074,0,147352,149605,0
qd,m0br.0,123838,162074,0,149618,153004,0
qd,m0br.0,123838,162074,0,153017,153688,0
qd,m0br.0,123838,162074,0,153701,162074,0
