corpus,drama,figure_surface,figure_id,Gender,Age
qd,qxh9.0,FAWU TSCHANG,fawu_tschang,,
qd,qxh9.0,ZWEI KULIS,zwei_kulis,,
qd,qxh9.0,ZEREMONIENMEISTER,zeremonienmeister,,
qd,qxh9.0,DRITTER SOLDAT,dritter_soldat,,
qd,qxh9.0,PAO,pao,,
qd,qxh9.0,VIERTER SOLDAT,vierter_soldat,,
qd,qxh9.0,TSCHAO,tschad,,
qd,qxh9.0,TSCHANG – LING,tschang_ling,,
qd,qxh9.0,FRAU MA,frau_ma,,
qd,qxh9.0,HAITANG,haitang,,
qd,qxh9.0,MA,ma,,
qd,qxh9.0,ERSTER SOLDAT,erster_soldat,,
qd,qxh9.0,HEBAMME,hebamme,,
qd,qxh9.0,DICHTER,dichter,,
qd,qxh9.0,DIENER,diener,,
qd,qxh9.0,ZWEITER SOLDAT,zweiter_soldat,,
qd,qxh9.0,KAISER,kaiser,,
qd,qxh9.0,KURIER,kurier,,
qd,qxh9.0,EIN POLIZIST,ein_polizist,,
qd,qxh9.0,WIRT,wirt,,
qd,qxh9.0,TSCHU,tschu,,
qd,qxh9.0,TONG,tong,,
