corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,ktrm.0,Turandot,de,"Busoni, Ferruccio",118518011,,,0,0,0,0
