corpus,drama,figure_surface,figure_id,Gender,Age
qd,mbmn.0,EINE DAME,eine_dame,,
qd,mbmn.0,DIE BÜRGERMEISTER,die_bürgermeister,,
qd,mbmn.0,DIE POLIZISTEN,die_polizisten,,
qd,mbmn.0,DIE BERGLEUTE,chor_der_bergleute,,
qd,mbmn.0,DER BÜRGERMEISTER,der_bürgermeister,,
qd,mbmn.0,DER KAISER ROTBART,stimme_des_rotbarts,,
qd,mbmn.0,FRAU VENUS,frau_venus,,
qd,mbmn.0,EINIGE BERGKNAPPEN,ein_zug_maskierter_bergknappen,,
qd,mbmn.0,DER PASTOR,der_pastor,,
qd,mbmn.0,DUMPFE STIMMEN IM HINTERGRUND,dumpfe_stimmen_im_hintergrund,,
qd,mbmn.0,ERSTER,erster_kobold,,
qd,mbmn.0,DIE LANDRÄTE,die_landräte,,
qd,mbmn.0,ZWEITER,zweiter,,
qd,mbmn.0,IMMER MEHR STIMMEN VON DRAUßEN HER,immer_mehr_stimmen_von_draußen_her,,
qd,mbmn.0,DIE GANZE BANDE,die_ganze_bande,,
qd,mbmn.0,DRITTER,dritter,,
qd,mbmn.0,DIE DAMEN,chor_der_damen,,
qd,mbmn.0,DIE PASTOREN,chor_der_pastoren,,
qd,mbmn.0,DER SCHWARZE KARL,der_schwarze_karl,,
qd,mbmn.0,TYLL EULENSPIEGEL,stimme_eulenspiegels,,
qd,mbmn.0,VIERSTIMMIGER GESANG MIT LAUTENSPIEL,gesang,,
qd,mbmn.0,LISE,lise_lied,,
qd,mbmn.0,DER ROTE KARL,der_rote_karl,,
qd,mbmn.0,DIE FRAU BÜRGERMEISTERIN,die_frau_bürgermeisterin,,
qd,mbmn.0,ETLICHE BENGEL IN KOBOLDTRACHT,etliche_bengel_in_koboldtracht,,
qd,mbmn.0,DIE HEIZER,die_drei_heizer,,
qd,mbmn.0,EINIGE HERREN,die_herren,,
qd,mbmn.0,DIE KAPLANE,chor_der_kaplane,,
qd,mbmn.0,EIN BERGMANN,ein_bergmann,,
qd,mbmn.0,MICHEL,michel_michael,,
qd,mbmn.0,SPRECHGESANG,sprechgesang,,
qd,mbmn.0,DER LANDRAT,der_landrat,,
qd,mbmn.0,DER KAPLAN,der_kaplan,,
qd,mbmn.0,CHORGESANG MIT MUSIK,chorgesang_mit_musik,,
qd,mbmn.0,DER BERGRAT,der_bergrat,,
qd,mbmn.0,DER OBERHEIZER,der_oberheizer,,
qd,mbmn.0,DER GETREUE ECKART,stimme_eckarts,,
