corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,q4j5.0,heinrich,2,
qd,q4j5.0,brünnow,1,
qd,q4j5.0,erster_bürger,15,
qd,q4j5.0,weber,19,
qd,q4j5.0,soldat,14,
qd,q4j5.0,rose,0,
qd,q4j5.0,steinmetz,21,
qd,q4j5.0,kellermeister,9,
qd,q4j5.0,gefreiter,6,
qd,q4j5.0,gneisenau,8,
qd,q4j5.0,geertz,12,
qd,q4j5.0,würges,7,
qd,q4j5.0,mutter,3,
qd,q4j5.0,nettelbeck,4,
qd,q4j5.0,schröder,11,
qd,q4j5.0,grüneberg,10,
qd,q4j5.0,vierter_bürger,18,
qd,q4j5.0,zweite_ordonnanz,23,
qd,q4j5.0,dritte_ordonnanz,24,
qd,q4j5.0,dritter_bürger,17,
qd,q4j5.0,offizier,20,
qd,q4j5.0,erste_ordonnanz,22,
qd,q4j5.0,arndt,5,
qd,q4j5.0,zipfel,13,
qd,q4j5.0,zweiter_bürger,16,
