corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,wp6p.0,881,15255,0,881,15255,0
qd,wp6p.0,15268,31124,0,15282,25298,0
qd,wp6p.0,15268,31124,0,25311,31124,0
qd,wp6p.0,31139,54475,0,31153,39101,0
qd,wp6p.0,31139,54475,0,39114,46527,0
qd,wp6p.0,31139,54475,0,46540,50345,0
qd,wp6p.0,31139,54475,0,50358,54475,0
qd,wp6p.0,54490,78736,0,54504,61181,0
qd,wp6p.0,54490,78736,0,61194,67246,0
qd,wp6p.0,54490,78736,0,67259,73043,0
qd,wp6p.0,54490,78736,0,73056,78736,0
qd,wp6p.0,78751,99009,0,78765,89905,0
qd,wp6p.0,78751,99009,0,89918,99009,0
