corpus,drama,figure_surface,figure_id,Gender,Age
qd,qkp7.0,EIN DRITTER,ein_dritter_deputierter,,
qd,qkp7.0,ALEXIS,alexis,,
qd,qkp7.0,SCHEPELEW,schepelew,,
qd,qkp7.0,EIN GENERAL,ein_general,,
qd,qkp7.0,SEKRETÄR,sekretär,,
qd,qkp7.0,EIN ANDRER DER DEPUTIERTEN,ein_andrer_der_deputierten,,
qd,qkp7.0,DIE SENATOREN,die_senatoren,,
qd,qkp7.0,ALLGEMEINER RUF,allgemeiner_ruf,,
qd,qkp7.0,ARZT,arzt,,
qd,qkp7.0,SCHAPHIROW,schaphirow,,
qd,qkp7.0,ANDRE 4.4,andre_4.4,,
qd,qkp7.0,TOLSTOI,tolstoi,,
qd,qkp7.0,DENTSCHIK,dentschik,,
qd,qkp7.0,EINER DER DEPUTIERTEN,einer_der_deputierten,,
qd,qkp7.0,MONS,mons,,
qd,qkp7.0,ANNA,anna,,
qd,qkp7.0,KATHARINA,katharina,,
qd,qkp7.0,DIE GENERALE,die_generale,,
qd,qkp7.0,COSTA,costa,,
qd,qkp7.0,JAGUSCHINSKY,jaguschinsky,,
qd,qkp7.0,PETER,peter,,
qd,qkp7.0,ANDRE 1.3,andre_1.3,,
qd,qkp7.0,OSTERMANN,ostermann,,
qd,qkp7.0,GORDON,gordon,,
qd,qkp7.0,THEOPHANES,theophanes,,
qd,qkp7.0,MENZIKOF,menzikof,,
qd,qkp7.0,DER BOTE,der_bote,,
qd,qkp7.0,ERSTER TÜRSTEHER,erster_türsteher,,
qd,qkp7.0,AARON,aaron,,
qd,qkp7.0,DER NACHBAR,der_nachbar,,
qd,qkp7.0,DER SEKRETÄR,der_sekretär,,
qd,qkp7.0,MEHRERE DEPUTIERTE,mehrere_deputierte,,
qd,qkp7.0,EUPHROSYNE,euphrosyne,,
qd,qkp7.0,ZWEITER TÜRSTEHER,zweiter_türsteher,,
qd,qkp7.0,DIE GEISTLICHEN,die_geistlichen,,
qd,qkp7.0,EINIGE,einige,,
qd,qkp7.0,DANILOW,danilow,,
qd,qkp7.0,THERESE,therese,,
