corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,sj6r.0,jenny,2,
qd,sj6r.0,barbier,3,
qd,sj6r.0,paddemann,5,
qd,sj6r.0,major,1,
qd,sj6r.0,kulike,7,
qd,sj6r.0,milchfrau,4,
qd,sj6r.0,johann,0,
qd,sj6r.0,assessor,6,
