corpus,drama,figure_surface,figure_id,Gender,Age
qd,sj6g.0,REICH [HERNE],reich_herne,,
qd,sj6g.0,ELFEN,elfen,,
qd,sj6g.0,ANNA [TITANIA],anna_titania,,
qd,sj6g.0,STIMMEN VON AUSSEN,stimmen_von_aussen,,
qd,sj6g.0,ZWEITER BÜRGER,zweiter_bürger,,
qd,sj6g.0,FRAU FLUTH,frau_fluth,,
qd,sj6g.0,FALSTAFF,falstaff,,
qd,sj6g.0,KELLNER,kellner,,
qd,sj6g.0,ERSTER BÜRGER,erster_bürger,,
qd,sj6g.0,EINIGE BÜRGER,mehrere_bürger,,
qd,sj6g.0,CAJUS,cajus,,
qd,sj6g.0,VIERTER BÜRGER,vierter_bürger,,
qd,sj6g.0,SPÄRLICH,spärlich,,
qd,sj6g.0,FLUTH,fluth,,
qd,sj6g.0,FRAU REICH,frau_reich,,
qd,sj6g.0,DRITTER BÜRGER,dritter_bürger,,
qd,sj6g.0,FENTON,fenton,,
qd,sj6g.0,GANZER CHOR,ganzer_chor,,
