corpus,drama,figure_surface,figure_id,Gender,Age
qd,wbvk.0,GSCHWENDTNER,gschwendtner,,
qd,wbvk.0,SCWEIGEL,schweigel,,
qd,wbvk.0,LINDLACHER,lindlacher,,
qd,wbvk.0,HARTL,hartl,,
qd,wbvk.0,FRAU BÜGERMEISTER,frau_bügermeister,,
qd,wbvk.0,KIERMAYER,kiermayer,,
qd,wbvk.0,FRIEDA,frieda,,
qd,wbvk.0,MAJOR,major,,
qd,wbvk.0,HEITZINGER,heitzinger,,
qd,wbvk.0,BERINGER,beringer,,
qd,wbvk.0,MARIE,marie,,
qd,wbvk.0,SUSCHEN,suschen,,
qd,wbvk.0,BÜRERMEISTER,bürermeister,,
qd,wbvk.0,STELZER,stelzer,,
qd,wbvk.0,GRUBER,gruber,,
