corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,r0px.0,johann,8,
qd,r0px.0,santing,17,
qd,r0px.0,der_wanderer,18,
qd,r0px.0,fintenring,23,
qd,r0px.0,aldöbern,15,
qd,r0px.0,rupert,2,
qd,r0px.0,ottokar,3,
qd,r0px.0,agnes,10,
qd,r0px.0,sylvius,9,
qd,r0px.0,chor_der_mädchen,0,
qd,r0px.0,gertrude,11,
qd,r0px.0,ein_ritter,24,
qd,r0px.0,die_kammerzofe,20,
qd,r0px.0,kirchenvogt,6,
qd,r0px.0,theistiner,16,
qd,r0px.0,ein_diener,7,
qd,r0px.0,eustache,4,
qd,r0px.0,ein_knappe,14,
qd,r0px.0,zweiter_wanderer,19,
qd,r0px.0,ursula,22,
qd,r0px.0,gärtner,13,
qd,r0px.0,jeronimus,5,
qd,r0px.0,chor_der_jünglinge,1,
qd,r0px.0,barnabe,21,
qd,r0px.0,sylvester,12,
