corpus,drama,figure_surface,figure_id,Gender,Age
qd,kscn.0,DIENER,diener,,
qd,kscn.0,HOFMEISTER,hofmeister,,
qd,kscn.0,VALERIO,valerio,,
qd,kscn.0,KÖNIG,könig,,
qd,kscn.0,ERSTER BEDIENTER,erster_bedienter,,
qd,kscn.0,DIE BAUERN,die_bauern,,
qd,kscn.0,LEONCE,leonce,,
qd,kscn.0,ZWEITER BEDIENTER,zweiter_bedienter,,
qd,kscn.0,VIERTER DIENER,vierter_diener,,
qd,kscn.0,LENA,lena,,
qd,kscn.0,ZWEITER KAMMERDIENER,zweiter_kammerdiener,,
qd,kscn.0,ERSTER KAMMERDIENER,erster_kammerdiener,,
qd,kscn.0,PRÄSIDENT,präsident,,
qd,kscn.0,LANDRAT,landrat,,
qd,kscn.0,SCHULMEISTER,schulmeister,,
qd,kscn.0,ZEREMONIENMEISTER,zeremonienmeister,,
qd,kscn.0,HOFPREDIGER,hofprediger,,
qd,kscn.0,ROSETTA,rosetta,,
qd,kscn.0,DER GANZE STAATSRAT IM CHOR,der_ganze_staatsrat_im_chor,,
qd,kscn.0,GOUVERNANTE,gouvernante,,
qd,kscn.0,DRITTER BEDIENTER,dritter_bedienter,,
