corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,kd4r.0,551,21340,0,565,3709,0
qd,kd4r.0,551,21340,0,3722,4782,0
qd,kd4r.0,551,21340,0,4795,5543,0
qd,kd4r.0,551,21340,0,5557,9958,0
qd,kd4r.0,551,21340,0,9972,13665,0
qd,kd4r.0,551,21340,0,13679,16792,0
qd,kd4r.0,551,21340,0,16806,21340,0
qd,kd4r.0,21355,39106,0,21369,21901,0
qd,kd4r.0,21355,39106,0,21915,26494,0
qd,kd4r.0,21355,39106,0,26508,28723,0
qd,kd4r.0,21355,39106,0,28736,33922,0
qd,kd4r.0,21355,39106,0,33936,35275,0
qd,kd4r.0,21355,39106,0,35289,37586,0
qd,kd4r.0,21355,39106,0,37600,38036,0
qd,kd4r.0,21355,39106,0,38049,39106,0
qd,kd4r.0,39121,68575,0,39135,40608,0
qd,kd4r.0,39121,68575,0,40622,43082,0
qd,kd4r.0,39121,68575,0,43096,48773,0
qd,kd4r.0,39121,68575,0,48787,50578,0
qd,kd4r.0,39121,68575,0,50591,51374,0
qd,kd4r.0,39121,68575,0,51388,51789,0
qd,kd4r.0,39121,68575,0,51803,52415,0
qd,kd4r.0,39121,68575,0,52428,53859,0
qd,kd4r.0,39121,68575,0,53872,55778,0
qd,kd4r.0,39121,68575,0,55792,61667,0
qd,kd4r.0,39121,68575,0,61680,66233,0
qd,kd4r.0,39121,68575,0,66247,68575,0
qd,kd4r.0,68590,101495,0,68604,72725,0
qd,kd4r.0,68590,101495,0,72739,73747,0
qd,kd4r.0,68590,101495,0,73760,78112,0
qd,kd4r.0,68590,101495,0,78126,81150,0
qd,kd4r.0,68590,101495,0,81164,83759,0
qd,kd4r.0,68590,101495,0,83773,87119,0
qd,kd4r.0,68590,101495,0,87133,87858,0
qd,kd4r.0,68590,101495,0,87871,92644,0
qd,kd4r.0,68590,101495,0,92658,93736,0
qd,kd4r.0,68590,101495,0,93750,100572,0
qd,kd4r.0,68590,101495,0,100585,101495,0
