corpus,drama,figure_surface,figure_id,Gender,Age
qd,x8mw.0,EUPORUS,euporus,,
qd,x8mw.0,SKLAVIN,sklavin,,
qd,x8mw.0,RUFUS,rufus,,
qd,x8mw.0,AULUS,aulus,,
qd,x8mw.0,GRACCHUS,gracchus,,
qd,x8mw.0,CORNELIA,cornelia,,
qd,x8mw.0,AGRICOLA,agricola,,
qd,x8mw.0,OPIMIUS,opimius,,
qd,x8mw.0,LICTOR,lictor,,
qd,x8mw.0,DRUSUS,drusus,,
qd,x8mw.0,VOLK,volk,,
qd,x8mw.0,DIE SENATOREN,senatoren,,
qd,x8mw.0,LÄTORIUS,lätorius,,
qd,x8mw.0,SCIPIO,scipio,,
qd,x8mw.0,CARBO,carbo,,
qd,x8mw.0,LICINNIA,licinnia,,
qd,x8mw.0,VOLKSHAUFE,volkshaufe,,
qd,x8mw.0,STIMME,stimme,,
qd,x8mw.0,METELLUS,metellus,,
qd,x8mw.0,STIMME EINES SCLAVEN,stimme_eines_sclaven,,
qd,x8mw.0,KLEON,kleon,,
qd,x8mw.0,BÜRGER,bürger,,
qd,x8mw.0,POMPONIUS,pomponius,,
