corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,pm99.0,königin,6,
qd,pm99.0,könig,8,
qd,pm99.0,benjamin,5,
qd,pm99.0,jacob,4,
qd,pm99.0,schlüter,15,
qd,pm99.0,kilian,13,
qd,pm99.0,die_muse,1,
qd,pm99.0,die_aftermuse,2,
qd,pm99.0,barbara,3,
qd,pm99.0,der_jäger,16,
qd,pm99.0,erster_kavalier,20,
qd,pm99.0,erste_dame,17,
qd,pm99.0,zweiter_kavalier,21,
qd,pm99.0,zweite_dame,18,
qd,pm99.0,jörg,14,
qd,pm99.0,der_dichter,0,
qd,pm99.0,prinz,9,
qd,pm99.0,doktor_pfeffer,11,
qd,pm99.0,prinzessin,7,
qd,pm99.0,dritte_dame,19,
qd,pm99.0,block,10,
qd,pm99.0,der_graf,12,
qd,pm99.0,die_hofmeisterin,22,
