corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,x90t.0,In Ewigkeit Amen,de,"Wildgans, Anton",118632841,,,1912,0,0,0
