corpus,drama,figure_surface,figure_id,Gender,Age
qd,nmfn.0,VITRY,vitry,,
qd,nmfn.0,CHASSECOEUR,chassecoeur,,
qd,nmfn.0,AUSRUFER DER BILDERGALERIE,ausrufer_der_bildergalerie,,
qd,nmfn.0,AUSRUFER DER MENAGERIE,ausrufer_einer_menagerie,,
qd,nmfn.0,EIN POLIZEIBEAMTER,ein_polizeibeamter,,
qd,nmfn.0,SAVOYARDENKNABE,savoyardenknabe,,
qd,nmfn.0,AUSRUFER BEI DEM GUCKKASTEN,ausrufer_bei_dem_guckkasten,,
qd,nmfn.0,DAS VOLK,das_volk,,
qd,nmfn.0,DER GENSD'ARMES (1. AKT),der_gensdarmes_1,,
qd,nmfn.0,DER ALTE OFFIZIER,der_alte_offizier,,
qd,nmfn.0,MARQUIS VON HAUTERIVE,marquis_von_hauterive,,
qd,nmfn.0,HERR VON VILLENEUVE,herr_von_villeneuve,,
qd,nmfn.0,DIE STUHLVERMIETERIN,die_stuhlvermieterin,,
qd,nmfn.0,ZEITUNGSAUSRUFER,zeitungsausrufer,,
qd,nmfn.0,DIE ALTE PUTZHÄNDLERIN,eine_alte_putzhändlerin,,
qd,nmfn.0,DUCHESNE,advokat_duchesne,,
qd,nmfn.0,HERZOG VON ORLEANS,herzog_von_orleans,,
qd,nmfn.0,HERZOG VON BERRY,herzog_von_berry,,
qd,nmfn.0,EINER AUS DEM GEFOLGE DES HERZOGS,einer_aus_dem_gefolge_des_herzogs,,
qd,nmfn.0,MADAME DE SERRÉ,madame_de_serré,,
qd,nmfn.0,DIE AMME,die_amme,,
qd,nmfn.0,DER ALTE MARQUIS,der_alte_marquis,,
qd,nmfn.0,SCHWEIZERGARDIST,schweizergardist,,
qd,nmfn.0,ERSTER BÜRGER,erster_bürger,,
qd,nmfn.0,ZWEITER BÜRGER,zweiter_bürger,,
qd,nmfn.0,"CHORUS DER ALTADLIGEN EMIGRANTEN, DAMEN UND HERREN",chorus_der_altadligen_emigranten_damen_und_herren,,
qd,nmfn.0,EIN KLEINER OFENHEIZER,ein_kleiner_ofenheizer,,
qd,nmfn.0,EIN HAUPTMANN DER SCHWEIZERGARDE,der_schweizergardist,,
qd,nmfn.0,DER KÖNIG,könig_ludwig,,
qd,nmfn.0,HERZOGIN VON ANGOULEME,herzogin_von_angouleme,,
qd,nmfn.0,OBERZEREMONIENMEISTER,oberzeremonienmeister,,
qd,nmfn.0,HERZOG VON ANGOULEME,herzog_von_angouleme,,
qd,nmfn.0,BLACAS D'AULPS,blacas_d_aulps,,
qd,nmfn.0,DER OBERZEREMONIENMEISTER,der_oberzeremonienmeister,,
qd,nmfn.0,NAPOLEON,napoleon,,
qd,nmfn.0,BERTRAND,bertrand,,
qd,nmfn.0,DER POLNISCHE LEGIONSREITER,der_polnische_legionsreiter,,
qd,nmfn.0,DER OFFIZIER,der_offizier,,
qd,nmfn.0,CAMBRONNE,cambronne,,
