corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,pkhv.0,andere_jünglingsköpfe,6,
qd,pkhv.0,der_domorganist,7,
qd,pkhv.0,der_eine,15,
qd,pkhv.0,ein_anderer_student,16,
qd,pkhv.0,die_helleren_stimmen,4,
qd,pkhv.0,eine_kinderstimme,12,
qd,pkhv.0,der_schmiedemeister,20,
qd,pkhv.0,die_mutter,13,
qd,pkhv.0,eine_schar_jünglingsköpfe,5,
qd,pkhv.0,andere_stimme,1,
qd,pkhv.0,verhallende_stimmen,11,
qd,pkhv.0,eine_krumme_alte,18,
qd,pkhv.0,georginel,14,
qd,pkhv.0,die_eine,17,
qd,pkhv.0,die_zigeunerin,22,
qd,pkhv.0,andere_stimmen,3,
qd,pkhv.0,dunkle_stimmen,9,
qd,pkhv.0,eine_andere_schar_kinderköpfe,10,
qd,pkhv.0,der_strolch,23,
qd,pkhv.0,ein_alter_schustermeister,19,
qd,pkhv.0,eine_stimme,0,
qd,pkhv.0,eine_dunkle_stimme,2,
qd,pkhv.0,eine_schar_kinderköpfe,8,
qd,pkhv.0,der_seminarist,21,
