corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,sc8q.0,Orpheus und Euridice,de,"Meisl, Karl",119323915,,,0,0,0,0
