corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,nttc.0,schweizer,39,
qd,nttc.0,margarete,15,
qd,nttc.0,knappe,44,
qd,nttc.0,zuruf_von_allen_seiten,25,
qd,nttc.0,zawisch,6,
qd,nttc.0,ortolf,32,
qd,nttc.0,der_kanzler,9,
qd,nttc.0,merenberg,1,
qd,nttc.0,schweizersoldat,37,
qd,nttc.0,gemurmel,29,
qd,nttc.0,ottokar_von_hornek,40,
qd,nttc.0,elisabeth,0,
qd,nttc.0,bertha,5,
qd,nttc.0,die_im_saale,19,
qd,nttc.0,seyfried,2,
qd,nttc.0,paltram,41,
qd,nttc.0,benesch,3,
qd,nttc.0,königin,27,
qd,nttc.0,bote,47,
qd,nttc.0,von_aussen,18,
qd,nttc.0,küster,48,
qd,nttc.0,margarethe,7,
qd,nttc.0,emerberg,51,
qd,nttc.0,rudolf_von_habsburg,22,
qd,nttc.0,zweiter_abgesandter,23,
qd,nttc.0,bürger,45,
qd,nttc.0,zweiter_bürger,36,
qd,nttc.0,ottokar,10,
qd,nttc.0,kunigunde,24,
qd,nttc.0,burggraf,28,
qd,nttc.0,es_stürzt_einer_herein,50,
qd,nttc.0,der_wortführer,16,
qd,nttc.0,milota,4,
qd,nttc.0,diener,13,
qd,nttc.0,fräulein,26,
qd,nttc.0,ein_ritter,49,
qd,nttc.0,eine_frau,38,
qd,nttc.0,rudolf,8,
qd,nttc.0,erster_abgesandter,21,
qd,nttc.0,füllenstein,12,
qd,nttc.0,heinrich_von_lichtenstein,14,
qd,nttc.0,bürgermeister,11,
qd,nttc.0,hauptmann,34,
qd,nttc.0,aussen,31,
qd,nttc.0,die_böhmen,43,
qd,nttc.0,herold,46,
qd,nttc.0,erster_bürger,35,
qd,nttc.0,frau,30,
qd,nttc.0,pettauer,42,
qd,nttc.0,wortführer_der_kärntner,17,
qd,nttc.0,knecht,33,
qd,nttc.0,bela,20,
