corpus,drama,figure_surface,figure_id,Gender,Age
qd,rj22.0,FRAU VON BIEDERLING,frau_von_biederling,,
qd,rj22.0,EIN ANDERER BLINDER,ein_anderer_blinder,,
qd,rj22.0,EIN BUCKLIGTER,ein_buckligter,,
qd,rj22.0,BABET,babet,,
qd,rj22.0,BLINDER,blinder,,
qd,rj22.0,BÜRGERMEISTER,bürgermeister,,
qd,rj22.0,ZIERAU,zierau,,
qd,rj22.0,EINE DAME,eine_dame,,
qd,rj22.0,GUSTAV,gustav,,
qd,rj22.0,HERR VON ZOPF,herr_von_zopf,,
qd,rj22.0,EINE MASKE,eine_maske,,
qd,rj22.0,EIN CHAPEAU,ein_chapeau,,
qd,rj22.0,KAFFEEWIRT,kaffeewirt,,
qd,rj22.0,HERR VON BIEDERLING,herr_von_biederling,,
qd,rj22.0,LAHMER,lahmer,,
qd,rj22.0,GRAF,graf,,
qd,rj22.0,PRINZ,prinz_tandi,,
qd,rj22.0,EINE ANDERE MASKE,eine_andere_maske,,
qd,rj22.0,MAGISTER BEZA,beza,,
qd,rj22.0,VERWALTER,verwalter,,
qd,rj22.0,DONNA,donna,,
qd,rj22.0,EIN DICKER KERL,ein_dicker_kerl,,
qd,rj22.0,WILHELMINE,wilhelmine,,
qd,rj22.0,ALLE,alle,,
