corpus,drama,figure_surface,figure_id,Gender,Age
qd,twnw.0,ZWEYTER PRIESTER,zweyter_priest,,
qd,twnw.0,ERSTER KNABE,erster_knabe,,
qd,twnw.0,MOHR,mohr,,
qd,twnw.0,ERSTE DAME,erste_dame,,
qd,twnw.0,ZWEYTE DAME,zweyte_dame,,
qd,twnw.0,DRITTE DAME,dritte_dame,,
qd,twnw.0,ZWEY MÄNNER,zwey_geharnischte,,
qd,twnw.0,STIMME,stimme,,
qd,twnw.0,DRITTER KNABE,dritter_knabe,,
qd,twnw.0,ERSTER PRIESTER,erster_priester,,
qd,twnw.0,PAPAGENO,papageno,,
qd,twnw.0,SARASTRO,sarastro,,
qd,twnw.0,EINIGE STIMMEN,einige_stimmen,,
qd,twnw.0,ERSTER SCLAV,erster_sclav,,
qd,twnw.0,PAMINA,pamina,,
qd,twnw.0,MONOSTATOS,monostatos,,
qd,twnw.0,SPRECHER,sprecher,,
qd,twnw.0,ZWEYTER KNABE,zweyter_knabe,,
qd,twnw.0,DRITTER PRIESTER,dritter_priester,,
qd,twnw.0,ZWEYTER SCLAV,zweyter_sclav,,
qd,twnw.0,PRIESTER,priester,,
qd,twnw.0,TAMINO,tamino,,
qd,twnw.0,WEIB,weib,,
qd,twnw.0,DRITTER SCLAV,dritter_sclav,,
qd,twnw.0,EINE STIMME,die_stimme,,
qd,twnw.0,CHORUS,chor,,
qd,twnw.0,KÖNIGINN,königinn,,
qd,twnw.0,CHOR VON PRIESTERN,chor_von_priestern,,
