corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,mvrf.0,bleich,13,
qd,mvrf.0,marie,8,
qd,mvrf.0,lüstling,6,
qd,mvrf.0,weber,10,
qd,mvrf.0,frau_weber,3,
qd,mvrf.0,pöbel,16,
qd,mvrf.0,brautmutter,15,
qd,mvrf.0,brautvater,12,
qd,mvrf.0,frau_hecht,17,
qd,mvrf.0,beamter,18,
qd,mvrf.0,selma,0,
qd,mvrf.0,die_gesellschaft,14,
qd,mvrf.0,mariechen,5,
qd,mvrf.0,johanna,9,
qd,mvrf.0,brigitte,7,
qd,mvrf.0,karl,1,
qd,mvrf.0,weib,19,
qd,mvrf.0,hecht,4,
qd,mvrf.0,oberst,2,
qd,mvrf.0,alle_gäste,11,
