corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,vnfz.0,612,46517,0,633,15886,0
qd,vnfz.0,612,46517,0,15900,25596,0
qd,vnfz.0,612,46517,0,25610,27088,0
qd,vnfz.0,612,46517,0,27102,44017,0
qd,vnfz.0,612,46517,0,44031,46517,0
qd,vnfz.0,46534,78385,0,46556,53299,0
qd,vnfz.0,46534,78385,0,53313,62170,0
qd,vnfz.0,46534,78385,0,62184,63209,0
qd,vnfz.0,46534,78385,0,63223,78385,0
qd,vnfz.0,78402,109874,0,78424,81146,0
qd,vnfz.0,78402,109874,0,81161,85696,0
qd,vnfz.0,78402,109874,0,85711,87219,0
qd,vnfz.0,78402,109874,0,87233,96624,0
qd,vnfz.0,78402,109874,0,96638,98005,0
qd,vnfz.0,78402,109874,0,98020,103858,0
qd,vnfz.0,78402,109874,0,103872,109874,0
qd,vnfz.0,109891,145803,0,109913,114223,0
qd,vnfz.0,109891,145803,0,114237,119312,0
qd,vnfz.0,109891,145803,0,119327,122217,0
qd,vnfz.0,109891,145803,0,122232,123771,0
qd,vnfz.0,109891,145803,0,123786,125900,0
qd,vnfz.0,109891,145803,0,125914,140706,0
qd,vnfz.0,109891,145803,0,140720,145803,0
qd,vnfz.0,145820,168009,0,145842,149672,0
qd,vnfz.0,145820,168009,0,149686,150585,0
qd,vnfz.0,145820,168009,0,150599,168009,0
