corpus,drama,figure_surface,figure_id,Gender,Age
qd,vn3b.0,SCHAAL,schaal,,
qd,vn3b.0,EVANS,evans,,
qd,vn3b.0,FENTON,fenton,,
qd,vn3b.0,ROBIN,robin,,
qd,vn3b.0,HOBGOBLIN,hobgoblin,,
qd,vn3b.0,ANNE,anne,,
qd,vn3b.0,SCHMÄCHTIG,schmächtig,,
qd,vn3b.0,ERSTER KNECHT,erster_knecht,,
qd,vn3b.0,ZWEITER KNECHT,zweiter_knecht,,
qd,vn3b.0,BARDOLPH,bardolph,,
qd,vn3b.0,FRAU FLUTH,frau_fluth,,
qd,vn3b.0,PISTOL,pistol,,
qd,vn3b.0,FLUTH,fluth,,
qd,vn3b.0,CAJUS,cajus,,
qd,vn3b.0,FEENKÖNIGIN,feenkönigin,,
qd,vn3b.0,FRAU HURTIG,frau_hurtig,,
qd,vn3b.0,FRAU PAGE,frau_page,,
qd,vn3b.0,SIMPEL,simpel,,
qd,vn3b.0,RUGBY,rugby,,
qd,vn3b.0,FALSTAFF,falstaff,,
qd,vn3b.0,NYM,nym,,
qd,vn3b.0,WILHELM,wilhelm,,
qd,vn3b.0,PAGE,page,,
qd,vn3b.0,WIRT,wirt,,
