corpus,drama,figure_surface,figure_id,Gender,Age
qd,nmfg.0,NERO,nero,,
qd,nmfg.0,DER BEDIENTE,ein_bediente,,
qd,nmfg.0,MOLLFELS,mollfels,,
qd,nmfg.0,EIN DIENER,ein_diener,,
qd,nmfg.0,WERNTHAL,wernthal,,
qd,nmfg.0,TOBIES,tobies,,
qd,nmfg.0,GOTTLIEBCHEN,gottliebchen,,
qd,nmfg.0,TEUFEL,teufel,,
qd,nmfg.0,FREIHERR,freiherr,,
qd,nmfg.0,DRITTER NATURHISTORIKER,dritter_naturhistoriker,,
qd,nmfg.0,GRETCHEN,gretchen,,
qd,nmfg.0,DER HAUSWIRT,der_hauswirt,,
qd,nmfg.0,BARON,baron,,
qd,nmfg.0,DER ERSTE NATURHISTORIKER,ein_naturhistoriker,,
qd,nmfg.0,DIE SPIESSGESELLEN,die_spiessgesellen,,
qd,nmfg.0,SCHULMEISTER,schulmeister,,
qd,nmfg.0,DER SCHMIED,der_schmied,,
qd,nmfg.0,ZWEITER NATURHISTORIKER,zweiter_naturhistoriker,,
qd,nmfg.0,GRABBE,grabbe,,
qd,nmfg.0,VIERTER NATURHISTORIKER,vierter_naturhistoriker,,
qd,nmfg.0,RATTENGIFT,rattengift,,
qd,nmfg.0,LIDDY,liddy,,
qd,nmfg.0,DES TEUFELS GROSSMUTTER,des_teufels_grossmutter,,
