corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,wzp9.0,ein_lehrbube,17,
qd,wzp9.0,pogner,8,
qd,wzp9.0,david,4,
qd,wzp9.0,ortel,14,
qd,wzp9.0,die_schneider,29,
qd,wzp9.0,nachtigall,12,
qd,wzp9.0,foltz,19,
qd,wzp9.0,ein_nachbar,24,
qd,wzp9.0,die_schuster,28,
qd,wzp9.0,nachbarn,23,
qd,wzp9.0,die_bäcker,30,
qd,wzp9.0,eva,3,
qd,wzp9.0,moser,16,
qd,wzp9.0,der_nachtwächter,22,
qd,wzp9.0,die_gemeinde,0,
qd,wzp9.0,fritz_kothner,13,
qd,wzp9.0,das_volk,31,
qd,wzp9.0,vogelgesang,11,
qd,wzp9.0,meistersinger,32,
qd,wzp9.0,sachs,10,
qd,wzp9.0,gesellen,26,
qd,wzp9.0,beckmesser,9,
qd,wzp9.0,erster_lehrbube,6,
qd,wzp9.0,die_lehrbuben,7,
qd,wzp9.0,zweiter_lehrbube,5,
qd,wzp9.0,schwarz,20,
qd,wzp9.0,walther,1,
qd,wzp9.0,die_nachbarinnen,27,
qd,wzp9.0,ein_zweiter,25,
qd,wzp9.0,magdalene,2,
qd,wzp9.0,die_meister,21,
qd,wzp9.0,eisslinger,18,
qd,wzp9.0,zorn,15,
