corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,x400.0,2611,21762,0,2625,3400,0
qd,x400.0,2611,21762,0,3413,5543,0
qd,x400.0,2611,21762,0,5557,7331,0
qd,x400.0,2611,21762,0,7344,9350,0
qd,x400.0,2611,21762,0,9364,11403,0
qd,x400.0,2611,21762,0,11416,16013,0
qd,x400.0,2611,21762,0,16026,19077,0
qd,x400.0,2611,21762,0,19090,21762,0
qd,x400.0,21777,42869,0,21791,24672,0
qd,x400.0,21777,42869,0,24685,26422,0
qd,x400.0,21777,42869,0,26435,28483,0
qd,x400.0,21777,42869,0,28496,31461,0
qd,x400.0,21777,42869,0,31474,33577,0
qd,x400.0,21777,42869,0,33590,35790,0
qd,x400.0,21777,42869,0,35803,38337,0
qd,x400.0,21777,42869,0,38350,41916,0
qd,x400.0,21777,42869,0,41929,42869,0
qd,x400.0,42884,60437,0,42898,46269,0
qd,x400.0,42884,60437,0,46283,49822,0
qd,x400.0,42884,60437,0,49836,51663,0
qd,x400.0,42884,60437,0,51677,52812,0
qd,x400.0,42884,60437,0,52826,57552,0
qd,x400.0,42884,60437,0,57566,60437,0
qd,x400.0,60452,79182,0,60466,64619,0
qd,x400.0,60452,79182,0,64631,67085,0
qd,x400.0,60452,79182,0,67098,68914,0
qd,x400.0,60452,79182,0,68928,69855,0
qd,x400.0,60452,79182,0,69869,75214,0
qd,x400.0,60452,79182,0,75227,77890,0
qd,x400.0,60452,79182,0,77904,79182,0
qd,x400.0,79197,95072,0,79211,80450,0
qd,x400.0,79197,95072,0,80463,82269,0
qd,x400.0,79197,95072,0,82283,86556,0
qd,x400.0,79197,95072,0,86569,89345,0
qd,x400.0,79197,95072,0,89358,93348,0
qd,x400.0,79197,95072,0,93362,93945,0
qd,x400.0,79197,95072,0,93958,95072,0
