corpus,drama,figure_surface,figure_id,Gender,Age
qd,pkhv.0,ANDERE JÜNGLINGSKÖPFE,andere_jünglingsköpfe,,
qd,pkhv.0,DER DORNORGANIST,der_dornorganist,,
qd,pkhv.0,DER EINE,der_eine,,
qd,pkhv.0,DER ANDERE,ein_anderer_student,,
qd,pkhv.0,HELLERE STIMMEN,die_helleren_stimmen,,
qd,pkhv.0,EINE KINDERSTIMME,eine_kinderstimme,,
qd,pkhv.0,DER SCHMIEDEMEISTER,der_schmiedemeister,,
qd,pkhv.0,STIMME DER MUTTER,stimme_der_mutter,,
qd,pkhv.0,EINE SCHAR JÜNGLINGSKÖPFE,eine_schar_jünglingsköpfe,,
qd,pkhv.0,ANDERE STIMME,andere_stimme,,
qd,pkhv.0,VERHALLENDE STIMMEN,verhallende_stimmen,,
qd,pkhv.0,EINE KRUMME ALTE,eine_krumme_alte,,
qd,pkhv.0,GEORGINEL,georginel,,
qd,pkhv.0,DIE EINE,die_eine,,
qd,pkhv.0,DIE ZIGEUNERIN,die_zigeunerin,,
qd,pkhv.0,ANDERE STIMMEN,andere_stimmen,,
qd,pkhv.0,DUNKLE STIMMEN,dunkle_stimmen,,
qd,pkhv.0,EINE ANDERE SCHAR KINDERKÖPFE,eine_andere_schar_kinderköpfe,,
qd,pkhv.0,DER STROLCH,der_strolch,,
qd,pkhv.0,EIN ALTER SCHUSTERMEISTER,ein_alter_schustermeister,,
qd,pkhv.0,EINE STIMME,eine_stimme,,
qd,pkhv.0,DIE DUNKLE STIMME,eine_dunkle_stimme,,
qd,pkhv.0,EINE SCHAR KINDERKÖPFE,eine_schar_kinderköpfe,,
qd,pkhv.0,DER SEMINARIST,der_seminarist,,
