corpus,drama,figure_surface,figure_id,Gender,Age
qd,rfc7.0,LANZKNECHT (SICKINGEN) 4.7,lanzknecht_sickingen_4_7,,
qd,rfc7.0,EITELFRITZ,eitelfritz,,
qd,rfc7.0,FROWIN VON HUTTEN,frowin_von_hutten,,
qd,rfc7.0,ZWEITE FRAU,zweite_frau,,
qd,rfc7.0,TÜRKHEIM,türkheim,,
qd,rfc7.0,RITTER,ritter,,
qd,rfc7.0,DRITTER BÜRGER,dritter_bürger,,
qd,rfc7.0,KURT,kurt,,
qd,rfc7.0,HEROLD,herold,,
qd,rfc7.0,WIRT,wirt,,
qd,rfc7.0,ERSTER BOTE,erster_bote,,
qd,rfc7.0,SCHWARZENBERG,schwarzenberg,,
qd,rfc7.0,ERSTER LANZKNECHT,erster_lanzknecht,,
qd,rfc7.0,JOS FRITZ,jos_fritz,,
qd,rfc7.0,ZWEITER BAUER,zweiter_bauer,,
qd,rfc7.0,ERZBISCHOF,erzbischof_richard,,
qd,rfc7.0,VIELE STIMMEN,andere,,
qd,rfc7.0,BALTHASAR,falkenstein,,
qd,rfc7.0,FROWIN,frowin,,
qd,rfc7.0,ERSTE FRAU,erste_frau,,
qd,rfc7.0,PHILIPP VON HESSEN,philipp,,
qd,rfc7.0,FÜRSTENBERG,fürstenberg,,
qd,rfc7.0,RITTER FRITZ SOMBREFF,sombreff,,
qd,rfc7.0,ERSTER BAUER,erster_bauer,,
qd,rfc7.0,MEHRE BAUERN,einige_bauern,,
qd,rfc7.0,EIN LANZKNECHT,ein_lanzknecht,,
qd,rfc7.0,DIENER,diener,,
qd,rfc7.0,VIERTER BAUER,vierter_bauer,,
qd,rfc7.0,ERSTER BÜRGER,erster_bürger,,
qd,rfc7.0,KARL V,karl,,
qd,rfc7.0,LORCH,lorch,,
qd,rfc7.0,GEHEIMSCHREIBER,geheimschreiber,,
qd,rfc7.0,ARZT,arzt,,
qd,rfc7.0,EIN SÖLDNER,ein_söldner,,
qd,rfc7.0,JÖRG,jörg,,
qd,rfc7.0,DALBERG,dalberg,,
qd,rfc7.0,LEGAT,legat,,
qd,rfc7.0,RENNER,renner,,
qd,rfc7.0,HAUPTMANN,hauptmann,,
qd,rfc7.0,ULRICH,ulrich,,
qd,rfc7.0,EIN KNAPPE,ein_knappe,,
qd,rfc7.0,OECOLAMPADIUS,oecolampadius,,
qd,rfc7.0,LUDWIG,ludwig,,
qd,rfc7.0,ZWEITER BÜRGER,zweiter_bürger,,
qd,rfc7.0,EIN LANZKNECHT,lanzknecht_10,,
qd,rfc7.0,VIERTER BÜRGER,vierter_bürger,,
qd,rfc7.0,DRITTE FRAU,dritte_frau,,
qd,rfc7.0,MARI,mari,,
qd,rfc7.0,ZWEITER LANDSKNECHT,zweiter_landsknecht,,
qd,rfc7.0,DHAN,dhan,,
qd,rfc7.0,HARTMUTH,hartmuth,,
qd,rfc7.0,RICHARD,richard,,
qd,rfc7.0,EIN BAUER,ein_bauer,,
qd,rfc7.0,REISIGER,reisiger,,
qd,rfc7.0,FRANZ,franz,,
qd,rfc7.0,ZWEITER BOTE,zweiter_bote,,
qd,rfc7.0,RÜDESHEIM,rüdesheim,,
qd,rfc7.0,MARIE,marie,,
qd,rfc7.0,CHORAL,choral,,
qd,rfc7.0,DRITTER BAUER,dritter_bauer,,
