corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,k936.0,mephistopheles,3,
qd,k936.0,professor,31,
qd,k936.0,der_hauptmann,19,
qd,k936.0,ein_student,32,
qd,k936.0,ein_mädel,58,
qd,k936.0,die_studenten,39,
qd,k936.0,eremit,86,
qd,k936.0,einer_der_studenten,33,
qd,k936.0,er,18,
qd,k936.0,student,56,
qd,k936.0,sechster_gast,11,
qd,k936.0,fünfter_reiter,51,
qd,k936.0,der_baumeister,13,
qd,k936.0,ein_bauer,43,
qd,k936.0,der_älteste_der_studenten,85,
qd,k936.0,kleinmaier,63,
qd,k936.0,der_papst,28,
qd,k936.0,prälat,72,
qd,k936.0,im_haufen,65,
qd,k936.0,bürgermeister,82,
qd,k936.0,einige,37,
qd,k936.0,vierter_reiter,52,
qd,k936.0,ein_zweiter_3.4,70,
qd,k936.0,die_zwei,38,
qd,k936.0,vierter_gast,9,
qd,k936.0,der_poet,15,
qd,k936.0,dritter_reiter,50,
qd,k936.0,der_gefangene_bauer,53,
qd,k936.0,fünfter_gast,10,
qd,k936.0,der_humanist,14,
qd,k936.0,andre,35,
qd,k936.0,einer_daraus,64,
qd,k936.0,ruf,17,
qd,k936.0,ein_anderer,46,
qd,k936.0,feldherr,80,
qd,k936.0,michelangelo,29,
qd,k936.0,der_ritter,60,
qd,k936.0,domherr,30,
qd,k936.0,ein_dritter_3.4,71,
qd,k936.0,zweiter_junger_künstler,25,
qd,k936.0,wieder_einer,47,
qd,k936.0,erster_gast,6,
qd,k936.0,das_mädel,54,
qd,k936.0,behndorf,62,
qd,k936.0,abenteurer,83,
qd,k936.0,gesicht,89,
qd,k936.0,erster_reiter,48,
qd,k936.0,dritter_gast,8,
qd,k936.0,dritter_junger_künstler,26,
qd,k936.0,die_stimme_4,84,
qd,k936.0,prinz,4,
qd,k936.0,stimmen_der_andrängenden,20,
qd,k936.0,scholar,41,
qd,k936.0,ein_junger,34,
qd,k936.0,die_hofmännin,67,
qd,k936.0,helena,21,
qd,k936.0,die_stimme,2,
qd,k936.0,gretchen,88,
qd,k936.0,schulmeister,57,
qd,k936.0,der_maler,12,
qd,k936.0,kardinal,27,
qd,k936.0,wirt,55,
qd,k936.0,römer,5,
qd,k936.0,zweiter_gast,7,
qd,k936.0,einer_1.3,22,
qd,k936.0,plötzlicher_ruf,45,
qd,k936.0,kehrbach,61,
qd,k936.0,schatzmeister,79,
qd,k936.0,ein_andrer_1.3,23,
qd,k936.0,prädikant,42,
qd,k936.0,zweiter_reiter,49,
qd,k936.0,einer_5,75,
qd,k936.0,rufe,68,
qd,k936.0,bruder,0,
qd,k936.0,erster_junger_künstler,24,
qd,k936.0,matthes,66,
qd,k936.0,kanzler,78,
qd,k936.0,faust,1,
qd,k936.0,edelmann,81,
qd,k936.0,hofmarschall,73,
qd,k936.0,einer_3.4,69,
qd,k936.0,ein_andrer_5,76,
qd,k936.0,ein_bub,59,
qd,k936.0,der_kaiser,77,
qd,k936.0,wieder_andre,36,
qd,k936.0,schüler,40,
qd,k936.0,narr,74,
qd,k936.0,mehrere,44,
qd,k936.0,wache_von_draussen,87,
qd,k936.0,der_forscher,16,
