corpus,drama,figure_surface,figure_id,Gender,Age
qd,qdj2.0,EINER DER JÜNGEREN BANNERHERREN,einer_der_jüngeren_bannerherren,,
qd,qdj2.0,DIE HERREN,die_herren,,
qd,qdj2.0,PAGEN,pagen,,
qd,qdj2.0,WOIWOD,woiwod,,
qd,qdj2.0,BETTLER,bettler,,
qd,qdj2.0,KÄMMERER,kämmerer,,
qd,qdj2.0,EINE STIMME,eine_stimme,,
qd,qdj2.0,INDRIK,indrik,,
qd,qdj2.0,REITERBUB,reiterbub,,
qd,qdj2.0,EIN DRITTER VOM VOLK,ein_dritter_vom_volk,,
qd,qdj2.0,EIN FÜNFTER,ein_fünfter_vom_volk,,
qd,qdj2.0,DER ALTE HÖFLING,einer_der_höflinge,,
qd,qdj2.0,EINE ANDERE STIMME,eine_andere_stimme,,
qd,qdj2.0,EIN DRITTER JUNGER HÖFLING,ein_dritter_junger_höfling,,
qd,qdj2.0,JERONIM,jeronim,,
qd,qdj2.0,KÖNIG,könig,,
qd,qdj2.0,EINES PAGEN STIMME,eines_pagen_stimme,,
qd,qdj2.0,DER ERSTE KNABE,der_erste_knabe,,
qd,qdj2.0,SIMON,simon,,
qd,qdj2.0,ANDREAS,andreas,,
qd,qdj2.0,DIE STEHENDE ZIGEUNERIN,die_stehende_zigeunerin,,
qd,qdj2.0,ALLE,alle,,
qd,qdj2.0,SIGISMUND,sigismund,,
qd,qdj2.0,BUB,bub,,
qd,qdj2.0,DER MANN AUF DER ERDE,der_mann_auf_der_erde,,
qd,qdj2.0,ARZT,arzt,,
qd,qdj2.0,ANTON,anton,,
qd,qdj2.0,EIN ANDERER HERR,ein_anderer_herr,,
qd,qdj2.0,EIN ZWEITER,ein_zweiter,,
qd,qdj2.0,JULIAN,julian,,
qd,qdj2.0,PANKRAZ,pankraz,,
qd,qdj2.0,EINE ALTE FRAU,eine_alte_frau,,
qd,qdj2.0,REITER,reiter,,
qd,qdj2.0,EIN ANDERER DER HERREN,ein_anderer_der_herren,,
qd,qdj2.0,DER ZWEITE KNABE,der_zweite_knabe,,
qd,qdj2.0,KASTELLAN,kastellan,,
qd,qdj2.0,GROSSALMOSENIER,grossalmosenier,,
qd,qdj2.0,HÖFLINGE,höflinge,,
qd,qdj2.0,DER KINDERKÖNIG,der_kinderkönig,,
qd,qdj2.0,PFÖRTNER,pförtner,,
qd,qdj2.0,BÄUERIN,bäuerin,,
qd,qdj2.0,ZWEI ANDERE,zwei_andere,,
qd,qdj2.0,DAS VOLK,das_volk,,
qd,qdj2.0,STALLMEISTER,stallmeister,,
qd,qdj2.0,DER ÄLTESTE BANNEKHERR,der_älteste_bannerherr,,
qd,qdj2.0,EIN ALTER,ein_alter,,
qd,qdj2.0,BEICHTIGER,beichtiger,,
qd,qdj2.0,EIN DUMPFER GESANG,ein_dumpfer_gesang,,
qd,qdj2.0,ADAM,adam,,
qd,qdj2.0,DER STELZBEINIGE,der_stelzbeinige,,
qd,qdj2.0,OLIVIERS,olivier,,
qd,qdj2.0,REKRUT,rekrut,,
qd,qdj2.0,EIN GREIS,ein_greis,,
qd,qdj2.0,JUNGER BRUDER,junger,,
qd,qdj2.0,DIE ZIGEUNERIN,die_kauernde_zigeunerin,,
qd,qdj2.0,EINER VOM VOLK,einer_vom_volk,,
qd,qdj2.0,ARON,aron,,
qd,qdj2.0,EINER VOM VOLK,ein_anderer_vom_volk,,
qd,qdj2.0,EIN ANDEBER JUNGER HÖFLING,ein_andeber_junger_höfling,,
qd,qdj2.0,JÜNGER KÄMMERER,junger_kämmerer,,
qd,qdj2.0,DER ALTE STELZBEINIGE,ein_alter_mit_einem_stelzbein,,
qd,qdj2.0,EIN DRITTER HÖFLING,ein_dritter_höfling,,
qd,qdj2.0,DER EINE DIENER,der_eine_diener,,
qd,qdj2.0,EINER DER HERREN,einer_der_herren,,
