corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,kd4c.0,kommissär,14,
qd,kd4c.0,staberl,3,
qd,kd4c.0,mehrere,9,
qd,kd4c.0,karl,1,
qd,kd4c.0,ferdinand,8,
qd,kd4c.0,ein_dritter,12,
qd,kd4c.0,die_weiber,16,
qd,kd4c.0,müller,5,
qd,kd4c.0,ein_vierter_bürger,13,
qd,kd4c.0,käthchen,0,
qd,kd4c.0,chor,18,
qd,kd4c.0,therese,4,
qd,kd4c.0,ein_bürger,10,
qd,kd4c.0,redlich,2,
qd,kd4c.0,zweite_bürgerin,17,
qd,kd4c.0,erste_bürgerin,15,
qd,kd4c.0,toloysky,7,
qd,kd4c.0,hans,6,
qd,kd4c.0,ein_anderer,11,
