corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,n23j.0,wächter_1,20,
qd,n23j.0,erster_vogel,81,
qd,n23j.0,rolf,58,
qd,n23j.0,knecht,25,
qd,n23j.0,giuke,16,
qd,n23j.0,blödel,29,
qd,n23j.0,hiordisa,2,
qd,n23j.0,gudruna,19,
qd,n23j.0,ein_dritter_2,43,
qd,n23j.0,zweites_halbchor,85,
qd,n23j.0,hofmeister,39,
qd,n23j.0,ein_krieger_2,41,
qd,n23j.0,högne,14,
qd,n23j.0,junger_fischer,80,
qd,n23j.0,ake,52,
qd,n23j.0,sigurd,1,
qd,n23j.0,eine_dritte_jungfrau,77,
qd,n23j.0,küchenmeister,67,
qd,n23j.0,gunnar,13,
qd,n23j.0,ein_andrer_2,42,
qd,n23j.0,erstes_halbchor,84,
qd,n23j.0,heimer,50,
qd,n23j.0,brynhildis,10,
qd,n23j.0,erste_jungfrau,75,
qd,n23j.0,skuld,9,
qd,n23j.0,ein_anderer_3.1,69,
qd,n23j.0,niflung,36,
qd,n23j.0,skalde,65,
qd,n23j.0,asmund,38,
qd,n23j.0,ortlieb,37,
qd,n23j.0,priester,30,
qd,n23j.0,eine_andre_jungfrau,76,
qd,n23j.0,faffner,4,
qd,n23j.0,ein_diener_3.1,68,
qd,n23j.0,ein_goldschmidt,46,
qd,n23j.0,kriegsleute,64,
qd,n23j.0,alswin,15,
qd,n23j.0,ein_diener,18,
qd,n23j.0,die_andere_schwalbe,6,
qd,n23j.0,kostbera,34,
qd,n23j.0,einer_diener_2.2,32,
qd,n23j.0,der_andre_diener_2.2,33,
qd,n23j.0,eine_schwalbe,5,
qd,n23j.0,schwimmer,48,
qd,n23j.0,dietereich,24,
qd,n23j.0,die_krieger,45,
qd,n23j.0,zweiter_vogel,82,
qd,n23j.0,andre_schiffsbäcker,62,
qd,n23j.0,knud,59,
qd,n23j.0,guttorm,21,
qd,n23j.0,eine_jungfrau_2,40,
qd,n23j.0,glamwor,35,
qd,n23j.0,aslauga,53,
qd,n23j.0,werdandi,8,
qd,n23j.0,wurdur,7,
qd,n23j.0,zofe,12,
qd,n23j.0,wingo,26,
qd,n23j.0,ein_dritter_3.1,57,
qd,n23j.0,alter_fischer,79,
qd,n23j.0,greis,3,
qd,n23j.0,stimmen,23,
qd,n23j.0,reigen,0,
qd,n23j.0,ein_schiffsbäcker,61,
qd,n23j.0,ein_andrer_3.1,56,
qd,n23j.0,wächter_3,66,
qd,n23j.0,einige_kriegsleute,74,
qd,n23j.0,atle,27,
qd,n23j.0,ragnar,54,
qd,n23j.0,eine_zofe,22,
qd,n23j.0,die_schiffsbäcker,63,
qd,n23j.0,grima,51,
qd,n23j.0,ein_andrer_aus_dem_volk_3.2,72,
qd,n23j.0,reidbold,44,
qd,n23j.0,grimhildis,11,
qd,n23j.0,rangar,83,
qd,n23j.0,ein_kriegsmann,55,
qd,n23j.0,eystein,78,
qd,n23j.0,einer_aus_dem_volke_3.2,71,
qd,n23j.0,eine_zofe_gudrunens,47,
qd,n23j.0,dietereichs_knecht,49,
qd,n23j.0,harald,60,
qd,n23j.0,ein_bote,17,
qd,n23j.0,das_volk_2,31,
qd,n23j.0,herke,28,
qd,n23j.0,volk_3,70,
qd,n23j.0,ein_dritter_3.2,73,
